state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,food_environment_index_raw_value,physical_inactivity_raw_value,access_to_exercise_opportunities_raw_value,excessive_drinking_raw_value,alcohol-impaired_driving_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,mental_health_providers_raw_value,preventable_hospital_stays_raw_value,diabetes_monitoring_raw_value,mammography_screening_raw_value,high_school_graduation_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,income_inequality_raw_value,children_in_single-parent_households_raw_value,social_associations_raw_value,violent_crime_raw_value,injury_deaths_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value,driving_alone_to_work_raw_value,long_commute_-_driving_alone_raw_value,premature_age-adjusted_mortality_raw_value,child_mortality_raw_value,infant_mortality_raw_value,frequent_physical_distress_raw_value,frequent_mental_distress_raw_value,diabetes_prevalence_raw_value,hiv_prevalence_raw_value,food_insecurity_raw_value,limited_access_to_healthy_foods_raw_value,drug_overdose_deaths_raw_value,drug_overdose_deaths_-_modeled_raw_value,motor_vehicle_crash_deaths_raw_value,insufficient_sleep_raw_value,uninsured_adults_raw_value,uninsured_children_raw_value,health_care_costs_raw_value,other_primary_care_providers_raw_value,median_household_income_raw_value,children_eligible_for_free_lunch_raw_value,residential_segregation_-_black/white_raw_value,residential_segregation_-_non-white/white_raw_value,homicides_raw_value,population_raw_value,%_below_18_years_of_age_raw_value,%_65_and_older_raw_value,%_non-hispanic_african_american_raw_value,%_american_indian_and_alaskan_native_raw_value,%_asian_raw_value,%_native_hawaiian/other_pacific_islander_raw_value,%_hispanic_raw_value,%_non-hispanic_white_raw_value,%_not_proficient_in_english_raw_value,%_females_raw_value,%_rural_raw_value,communicable_disease_raw_value,coronary_heart_disease_hospitalizations_raw_value,cerebrovascular_disease_hospitalizations_raw_value,self-inflicted_injury_hospitalizations_raw_value,smoking_during_pregnancy_raw_value,drug_arrests_raw_value,alcohol-related_hospitalizations_raw_value,motor_vehicle_crash_occupancy_rate_raw_value,on-road_motor_vehicle_crash-related_er_visits_raw_value,off-road_motor_vehicle_crash-related_er_visits_raw_value,no_recent_dental_visit_raw_value,did_not_get_needed_health_care_raw_value,childhood_immunizations_raw_value,local_health_department_staffing_raw_value,reading_proficiency_raw_value,w-2_enrollment_raw_value,poverty_raw_value,older_adults_living_alone_raw_value,hate_crimes_raw_value,child_abuse_raw_value,injury_hospitalizations_raw_value,fall_fatalities_65+_raw_value,year_structure_built_raw_value,male_population_0-17_raw_value,male_population_18-44_raw_value,male_population_45-64_raw_value,male_population_65+_raw_value,total_male_population_raw_value,female_population_0-17_raw_value,female_population_18-44_raw_value,female_population_45-64_raw_value,female_population_65+_raw_value,total_female_population_raw_value,population_growth_raw_value
NC,Alexander County,7712,0.157,3.7,3.7,0.078125,0.191,0.33,7.5,0.26,0.219044035,0.149,0.242424242,198.0842808,41.41387497,0.1741753,0.000216626,0.000160462,0.000374412,57.96,0.900169205,0.71,0.85,0.451595515,0.055435733,0.229,4.481696121,0.294430036,16.78851882,142.447606,84.26920771,12.87,0,0.142857143,0.849993665,0.356,379.3,30.57355999,,0.112,0.113,0.105,105.5831067,0.153,0.022702916,16.19069035,10,18.17689601,0.293,0.213994061,0.068209501,9061.57,0.000320924,43043,0.449563441,43.65798368,35.29625878,6.5,37392,0.209563543,0.189051134,0.056964057,0.004439452,0.011125374,0.000427899,0.043538725,0.87347561,0.005600409,0.492164099,0.727781064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Alleghany County,6303.3,0.187,4,3.9,0.078947368,0.186,0.257,7.6,0.326,0.726759301,0.135,0.333333333,210.4877826,53.95518976,0.250600384,0.001096992,0.00018384,0.001930325,67.53,0.889705882,0.68,0.925,0.452240833,0.067418316,0.342,4.888629699,0.256259205,17.36904653,,94.20631182,12.93,0,0.136600626,0.802761341,0.313,338.4,,,0.124,0.121,0.124,,0.154,0.013627364,,11,19.38234914,0.298,0.295185478,0.1132255,8428.91,0.000459601,35266,0.566037736,,37.67378079,,10879,0.181358581,0.245059289,0.015442596,0.005423293,0.007997059,0.000367681,0.09476974,0.870208659,0.019385797,0.502803567,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Anson County,10314.9,0.245,4.6,4.2,0.117195496,0.24,0.345,5.9,0.301,0.0593365,0.128,0.2,508.5196008,57.02270816,0.190377625,0.000344024,0.000271686,0.000737435,48.94,0.873096447,0.61,0.77,0.416451335,0.069955817,0.359,4.675405215,0.58071506,10.70295478,477.1616578,77.45176184,12.38,0,0.166320166,0.822184768,0.317,490.5,88.28073273,,0.145,0.134,0.144,433.1130559,0.225,0.030625073,,6,27.34775078,0.379,0.23871324,0.06196733,8714.51,0.000194062,32508,0.709863014,25.28479948,24.58480212,11.3,25765,0.204463419,0.16437027,0.483097225,0.008034155,0.011139142,0.000698622,0.035008733,0.454531341,0.009490871,0.48185523,0.785104646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Ashe County,8774.4,0.177,3.9,3.9,0.085024685,0.183,0.264,7.2,0.268,0.631831678,0.136,0.333333333,40.5948998,53.45358557,0.234000766,0.000478804,0.000258055,0.001437735,67.58,0.909734513,0.68,0.85,0.505346274,0.067668562,0.312,4.700402788,0.292134832,12.89086958,107.1967151,83.20080108,12.96,1,0.154168412,0.78340733,0.361,379.7,58.28921164,,0.119,0.118,0.115,42.45743642,0.169,0.024892432,22.1200875,11,19.02949572,0.299,0.280181372,0.091324201,8407.72,0.00051611,36488,0.492660551,,44.31698765,,27126,0.185910197,0.235677947,0.007373,0.002986065,0.00471872,0.000405515,0.053233061,0.923726314,0.016715145,0.504460665,0.848649243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Avery County,6874.6,0.177,3.9,3.8,0.070409982,0.192,0.259,7.6,0.244,1,0.151,0.272727273,68.04649844,25.26041667,0.245975478,0.000677469,0.000168795,0.003263377,84.73,0.836619718,0.63,0.819852941,0.566994863,0.063502498,0.317,4.351334217,0.202352127,18.63038446,130.7482536,80.09747073,13.01,1,0.145833333,0.809946714,0.358,370.2,,,0.119,0.116,0.106,44.74272931,0.163,0,,9,8.827187738,0.302,0.288845697,0.105792577,9453.87,0.000618916,37131,0.504355039,,24.96806635,,17773,0.161255838,0.203398413,0.043042818,0.005232656,0.006189163,0.000450121,0.047093907,0.892364823,0.014168969,0.455072301,0.887846266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Beaufort County,8828.3,0.188,4,3.8,0.100580781,0.181,0.329,6.4,0.293,0.553696685,0.129,0.4,549.3927211,53.93071977,0.195462712,0.000505646,0.00033624,0.000945676,49.25,0.898795181,0.74,0.79,0.546903681,0.071737817,0.288,5.192143467,0.393942384,14.11596157,351.7475266,85.74815263,11.61,0,0.168445122,0.856306605,0.309,408,65.4418537,7.186858316,0.122,0.12,0.132,281.3394747,0.19,0.05088411,16.83548921,6,19.28262605,0.323,0.237432921,0.082491096,8468.13,0.000525376,40357,0.56753507,27.41418539,25.42572505,5.7,47585,0.211684354,0.215509089,0.246947568,0.009414732,0.005547967,0.000693496,0.074918567,0.659934853,0.005873062,0.519386361,0.65600201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Bertie County,8475.6,0.252,4.7,4.2,0.12137559,0.226,0.355,5.5,0.327,0.290386242,0.116,0.21875,532.6102745,54.65452122,0.170115543,0.000245773,9.94728E-05,0.000397891,66.82,0.858843537,0.73,0.78,0.397251586,0.078117591,0.389,5.180411162,0.477473066,28.01808887,143.9411719,75.69297397,11.65,0,0.195469256,0.836247335,0.307,424.5,77.90028763,14.86748546,0.148,0.137,0.167,393.8558488,0.237,0.04747871,,5,28.00221286,0.386,0.208297095,0.058823529,8819.98,0.0005471,31217,0.773390253,17.97737169,17.7378032,,20106,0.187555953,0.198000597,0.610514274,0.005471004,0.005918631,0.001143937,0.016512484,0.352332637,0.003365458,0.498856063,0.83244056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Bladen County,10246.3,0.242,4.8,4.4,0.096153846,0.232,0.348,6,0.326,0.350071043,0.121,0.186440678,604.3247888,45.51298534,0.202943784,0.000258302,0.00034625,0.00054823,77.73,0.888619855,0.64,0.79,0.548499292,0.091784384,0.358,5.920557664,0.541075381,12.62807451,335.6367226,95.57712559,11.98,1,0.188565341,0.820018797,0.309,455.6,73.13893217,7.933645871,0.151,0.139,0.15,319.3911182,0.219,0.032239949,22.98520328,9,34.88209851,0.384,0.247815382,0.083259634,10221.02,0.000663647,33521,0.680998081,34.64668281,32.23393635,9.9,34657,0.215771706,0.186917506,0.339527368,0.028998471,0.002914274,0.000288542,0.0766079,0.545806042,0.024696221,0.517932885,0.912333049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Brunswick County,8341.7,0.168,4,3.7,0.082551843,0.168,0.286,7.1,0.205,0.743975203,0.148,0.373737374,224.4848874,42.79317576,0.194275904,0.000450994,0.000336598,0.000723686,51.29,0.913758293,0.77,0.86,0.599991562,0.075506796,0.3,4.553764517,0.369321563,9.973894416,196.0698472,85.32066957,11.99,1,0.175286138,0.792074603,0.286,361.6,61.76575953,6.518055012,0.115,0.113,0.12,143.6074184,0.16,0.048466149,25.11590847,11,22.17418553,0.301,0.230688791,0.078728886,9076.35,0.000631122,47387,0.360914165,36.05416962,33.09835717,5.3,118836,0.17205224,0.269674173,0.10922616,0.008532768,0.006858191,0.000849911,0.047628665,0.814130398,0.012731676,0.514431654,0.42960598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Buncombe County,6822,0.163,3.7,3.6,0.079920669,0.188,0.228,6.9,0.205,0.907455585,0.156,0.232394366,366.8861712,33.96804736,0.200340562,0.001339185,0.000702485,0.004474353,36.19,0.917286245,0.69,0.802873821,0.698902512,0.045652943,0.205,4.508438924,0.328091464,13.31117493,251.3590441,74.88696619,13.09,1,0.159597554,0.796170884,0.196,332.2,52.6116849,5.490697798,0.108,0.111,0.098,232.3613362,0.154,0.086473856,13.05621846,9,12.37279038,0.287,0.243637897,0.068165568,8017.03,0.001508747,47296,0.461260499,52.28243239,41.99012307,4.2,250539,0.194209285,0.180977812,0.063171802,0.005216753,0.012369332,0.001620506,0.064700506,0.837418526,0.018147958,0.519703519,0.240795911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Burke County,8353.3,0.194,4.1,3.9,0.075061652,0.188,0.315,6.1,0.303,0.579868444,0.137,0.254545455,249.7099608,46.61186848,0.195973266,0.000589925,0.000424647,0.002145587,47.66,0.893437688,0.66,0.88,0.4996713,0.061845184,0.301,4.601097561,0.394148965,14.46984707,163.5849532,81.61626678,12.94,0,0.133766234,0.849095463,0.24,422.8,39.72270986,7.918721052,0.122,0.118,0.109,110.0694085,0.17,0.122165321,31.50096541,11,15.45071144,0.332,0.238987332,0.068936215,8736.02,0.000480522,39275,0.510676025,48.8951697,31.0280317,4,89486,0.198667948,0.183615314,0.065730952,0.008325325,0.037212525,0.006950808,0.058456071,0.820932883,0.023593127,0.50090517,0.426522351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Cabarrus County,6241.6,0.155,3.6,3.6,0.088687518,0.18,0.278,7.3,0.236,0.795928342,0.151,0.218390805,360.9795228,36.28560281,0.163519538,0.000950723,0.000421649,0.002290438,52.68,0.89132948,0.68,0.866960823,0.670400031,0.056453093,0.167,4.122739903,0.277872791,11.10956812,122.9455157,63.05142439,12.61,1,0.150267504,0.832432498,0.401,345,37.51850575,4.909889094,0.109,0.107,0.091,168.0649672,0.146,0.057951443,14.89818686,9,11.48753081,0.325,0.204798508,0.072410704,9269.31,0.000739187,55250,0.402547735,26.65234681,26.30829409,5.6,192103,0.262135417,0.125406683,0.162511778,0.006772409,0.027594572,0.000812064,0.099894328,0.690275529,0.025771163,0.51239179,0.192533046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Caldwell County,8817.7,0.185,4.1,4,0.086770495,0.208,0.31,5.8,0.28,0.656457382,0.143,0.357142857,216.0380813,49.25701706,0.195127018,0.000475668,0.000294536,0.000503166,57.13,0.8815427,0.69,0.89,0.517569434,0.07061908,0.277,4.903252538,0.349061419,13.050372,154.6008741,78.85631651,12.94,0,0.147244095,0.859387009,0.28,440.9,53.85178332,7.350484464,0.124,0.122,0.107,81.93186718,0.17,0.157153065,16.70714414,11,14.75036312,0.337,0.241978957,0.062786885,9086.16,0.000380443,38653,0.506954553,55.78362463,46.83570641,5.8,81484,0.210937117,0.178329488,0.048745766,0.005964361,0.00668843,0.000797703,0.049543469,0.88014825,0.009335234,0.506123902,0.344277301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Camden County,5678.2,0.131,3.3,3.3,0.084977238,0.159,0.323,8.2,0.24,0.48496994,0.164,0,386.5213082,19.96601529,0.157456647,9.81643E-05,,0.00048398,51.39,0.792372881,0.7,0.875,0.77184265,0.05989642,0.142,3.13008375,0.290656064,11.77971925,82.78145695,43.85090692,11.62,0,0.159887798,0.859941455,0.474,287.1,,,0.093,0.097,0.092,167.1841414,0.128,0.009811267,,7,15.81777918,0.306,0.187148594,0.085769981,8366.67,,61730,0.239750908,0.886221415,1.367518801,,10331,0.239376633,0.148678734,0.122737392,0.005033395,0.025166973,0.000387184,0.026328526,0.801180912,0.01865865,0.498693253,0.995490982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Carteret County,7895.7,0.149,3.6,3.6,0.07653413,0.171,0.262,7,0.26,0.871097805,0.156,0.404761905,269.103383,33.34417697,0.188320566,0.000759856,0.000726628,0.001089942,41.97,0.874867444,0.72,0.829320532,0.656802435,0.059752703,0.243,4.494217804,0.397028279,14.46649326,306.2104231,82.2461544,11.63,1,0.162210023,0.800862784,0.299,368.1,61.37763082,7.123161765,0.107,0.109,0.105,102.0512297,0.153,0.069740555,21.47630041,11,15.2840684,0.293,0.223956292,0.077225329,8894.8,0.000886486,48824,0.34006734,53.34081079,39.85489082,3.3,68811,0.183865952,0.217930273,0.059874148,0.006350729,0.012105623,0.001409658,0.043234367,0.861548299,0.012436772,0.507244481,0.326031684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Caswell County,8351.1,0.196,4.1,3.9,0.09478673,0.19,0.358,6.2,0.319,0.435684472,0.134,0.388888889,279.9672654,35.52578157,0.170434685,0.000129366,0.000129971,0.000173295,53.14,0.907303371,0.71,0.79,0.468640795,0.069665272,0.292,4.98500067,0.417218543,15.52393273,229.7755485,87.84348508,12.54,1,0.154768704,0.796506352,0.524,431.5,86.48181179,13.63326517,0.124,0.119,0.137,229.9425144,0.197,0.061252647,,7,23.01914223,0.33,0.204765116,0.069787417,9476.42,0.000866476,42730,0.600906239,28.909385,29.5556112,5.7,23082,0.190018196,0.195693614,0.331297115,0.006411923,0.002772723,0.000259943,0.03600208,0.611688762,0.011164131,0.492418335,0.991947384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Catawba County,7659.9,0.155,3.5,3.6,0.089383771,0.191,0.308,6.6,0.3,0.619391285,0.15,0.417391304,351.1750109,45.77852466,0.183666656,0.000717008,0.000491801,0.001701891,39.31,0.922498119,0.68,0.893188406,0.567056566,0.062953702,0.232,4.085861723,0.323989203,14.72773077,307.5911166,76.26589736,12.83,0,0.137320044,0.861093378,0.238,392.3,52.5977037,6.738744076,0.107,0.109,0.102,156.5806507,0.158,0.098922669,17.68449566,10,16.13211273,0.305,0.22865397,0.069994632,8345.16,0.001061255,45080,0.472815731,36.29379404,29.0825689,7.5,154534,0.229722909,0.161802581,0.085062187,0.005480995,0.04096186,0.000685933,0.089048365,0.767591598,0.030057127,0.509395991,0.30295158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Chatham County,5885.8,0.162,3.6,3.6,0.082191781,0.162,0.27,8.1,0.225,0.63862688,0.135,0.255813954,256.1537529,35.15485938,0.19278405,0.000927908,0.00045125,0.00074238,34.3,0.908921933,0.71,0.85,0.60609358,0.0468938,0.21,4.861401812,0.308882563,10.32671326,175.451346,52.29186908,12.34,1,0.159369527,0.764294746,0.436,274.6,39.74562798,6.438213915,0.11,0.11,0.118,173.7479401,0.12,0.034777126,10.42230174,5,15.95423158,0.288,0.231748229,0.08915357,8296.53,0.000349355,56797,0.416193802,32.62197604,32.09400769,4.7,68698,0.202538647,0.235887508,0.124967248,0.012431221,0.017948121,0.001004396,0.128126001,0.713587004,0.043364037,0.520903083,0.659223683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Cherokee County,10711.4,0.171,4,3.9,0.096855346,0.185,0.285,7.5,0.296,0.986372249,0.134,0.259259259,107.4392413,40.9001957,0.220671221,0.000404144,0.000331602,0.001142183,49.42,0.861777151,0.68,0.92,0.633684211,0.070183444,0.33,4.270419703,0.284073209,13.59394518,209.9357524,109.3770646,13.43,0,0.122330961,0.842465753,0.214,465.2,58.9883498,12.51489869,0.12,0.12,0.123,59.47323704,0.164,0.001219308,18.43861784,11,19.35946338,0.298,0.263765076,0.092337165,8466.93,0.000663203,34620,0.543817204,55.86398825,25.80154042,6.5,27141,0.178696437,0.266939317,0.014627317,0.014443094,0.006963634,0.000552669,0.028259828,0.915662651,0.00310294,0.513356177,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Chowan County,7898.9,0.213,4.2,4.1,0.114971051,0.198,0.324,5.6,0.281,0.471439194,0.12,0.285714286,406.1738424,50.11389522,0.179879381,0.000882792,0.000343124,0.000686248,49.99,0.877990431,0.68,0.825,0.562846882,0.077358825,0.36,5.555659557,0.485412787,15.61863371,261.3123688,68.86401383,11.56,0,0.232736573,0.802300885,0.449,376.9,,,0.132,0.129,0.146,208.1665332,0.22,0.073918297,,6,16.37086756,0.341,0.221279139,0.070902394,8467.62,0.000617623,38887,0.559704733,28.27117103,24.70642612,,14572,0.210540763,0.223922591,0.338937689,0.004940983,0.006999726,0.002058743,0.031841889,0.607809498,0.007509568,0.52436179,0.676198202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Clay County,8218.4,0.176,4,4,0.067518248,0.183,0.286,7.4,0.316,0.936620384,0.128,0,113.0156338,34.94926719,0.219190601,0.000661376,0.000661563,0.000850581,39.39,0.869565217,0.71,0.875,0.532095491,0.063972229,0.303,4.703179551,0.302697303,15.11715797,181.3860395,105.8761249,13.37,1,0.154545455,0.912783129,0.207,364.2,,,0.123,0.122,0.128,86.07703895,0.161,0.01633955,31.46336092,11,28.47843775,0.296,0.258644537,0.102278481,8284.83,0.00094509,37072,0.493506494,,43.15122918,,10581,0.177865986,0.282203951,0.009450903,0.004158397,0.002457235,0.000378036,0.030431906,0.940175787,0.006056394,0.507607977,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Cleveland County,9940.1,0.185,4.1,3.9,0.097997497,0.199,0.321,6.5,0.304,0.634913028,0.137,0.24137931,383.6920615,50.15661229,0.164752021,0.00050491,0.000370844,0.000988916,51.64,0.898615453,0.65,0.83,0.547413793,0.071416007,0.308,5.020171029,0.404903214,19.16597113,220.5589536,80.07388915,12.83,1,0.168435013,0.863830659,0.283,487.4,70.37454899,9.001233046,0.123,0.121,0.114,229.5622443,0.187,0.055600047,15.77519659,10,17.39822041,0.338,0.207407279,0.053049696,8892.11,0.000721085,39444,0.5569676,34.68476466,32.93876016,5.5,97076,0.222928427,0.171061848,0.207054267,0.003296386,0.010404219,0.000319337,0.031202357,0.735464997,0.006413537,0.518397956,0.557902894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Columbus County,11599.9,0.231,4.5,4.2,0.114102299,0.228,0.31,6.4,0.282,0.394109952,0.126,0.314285714,392.1024324,53.3548288,0.205454708,0.000384306,0.000245817,0.001088617,74.19,0.894891368,0.64,0.843586207,0.578414352,0.083329692,0.354,5.552505148,0.429437364,9.607658177,395.5088305,104.8961943,12,1,0.187558032,0.872961165,0.338,555.3,75.74896792,11.53379199,0.14,0.132,0.138,349.1302731,0.208,0.013784964,16.8764585,11,36.37958358,0.338,0.258556075,0.072761475,10460.46,0.000596984,34321,0.589663109,26.52858701,23.43482057,13.9,56953,0.222938212,0.177251418,0.299316981,0.034783067,0.003722368,0.000772567,0.048847295,0.603234246,0.010722327,0.506575597,0.80594857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Craven County,7817.1,0.165,3.7,3.6,0.082710037,0.182,0.295,6.5,0.287,0.808927105,0.168,0.352112676,526.8683784,57.23506241,0.169011691,0.000669927,0.000554971,0.001770166,33.26,0.903887228,0.82,0.86,0.622002374,0.068095098,0.262,4.152661132,0.370264113,12.0586856,348.2289698,63.91092511,11.7,0,0.150589696,0.781517639,0.259,391.1,65.74073108,8.769667269,0.112,0.11,0.102,370.44683,0.181,0.06231038,14.97917258,8,13.25480905,0.318,0.2117053,0.064917523,9109.75,0.000851593,43972,0.461626652,37.88585097,35.20994454,5.9,104510,0.225050234,0.171237202,0.211443881,0.006420438,0.026121902,0.001722323,0.071045833,0.663257105,0.018506102,0.492010334,0.277088063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Cumberland County,9150.5,0.181,4,4,0.097248519,0.215,0.32,5.4,0.269,0.828235206,0.155,0.331983806,1114.029051,49.149144,0.156707287,0.000745694,0.000965287,0.002420877,53.69,0.838381555,0.65,0.82,0.702882986,0.077753438,0.256,4.16703286,0.423404028,9.236783881,537.9926407,69.93536409,12.09,1,0.163666736,0.83021026,0.225,448.2,83.42798262,9.430710135,0.122,0.12,0.108,503.3110539,0.2,0.127975807,13.31628848,7,17.20760074,0.399,0.200390131,0.05541772,8867.11,0.00151075,42582,,30.31792332,27.26341126,10.3,326328,0.257566007,0.10828369,0.359402197,0.017684661,0.026599005,0.004228874,0.109708637,0.452176951,0.015786409,0.510281067,0.133681452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Currituck County,7260.2,0.139,3.4,3.5,0.060843374,0.178,0.283,8,0.245,0.716014779,0.164,0.315789474,290.7338954,30.88235294,0.177652655,0.000163961,0.000200192,0.000360346,48.11,0.835497836,0.62,0.88,0.578677601,0.060704695,0.172,3.959471464,0.28171574,13.11690441,194.1747573,72.08113318,11.6,0,0.153217012,0.848709122,0.609,375.8,45.39264639,12.75045537,0.102,0.105,0.094,118.0753715,0.127,0.027549511,,7,22.3020542,0.298,0.210174818,0.088224831,8924.74,8.00769E-05,58024,0.295821584,29.3708262,29.58601423,,24976,0.221412556,0.149103139,0.058496156,0.005685458,0.00768738,0.000560538,0.036515055,0.873918962,0.004798046,0.503283152,0.983140103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Dare County,7047.9,0.137,3.3,3.5,0.064973861,0.174,0.281,6.9,0.269,0.894752359,0.17,0.222222222,300.812773,23.93075356,0.203854345,0.000656786,0.000655196,0.001538286,42.69,0.824534162,0.66,0.91,0.695495286,0.081878721,0.185,3.506981172,0.383763838,13.99240412,341.0042872,74.63643891,11.37,0,0.20199005,0.810448908,0.195,326.6,,,0.098,0.103,0.095,135.4784081,0.145,0.099212206,22.92351188,11,11.31638949,0.279,0.237802641,0.099594916,7707.71,0.000740656,54642,0.359227129,72.568579,45.11982317,,35104,0.196159982,0.186588423,0.026777575,0.005583409,0.006409526,0.000541249,0.067827028,0.879443938,0.01984551,0.50566887,0.28959316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Davidson County,8344.6,0.171,3.9,3.7,0.095331967,0.179,0.302,7,0.313,0.79061629,0.143,0.335714286,333.2108294,43.73712577,0.175264038,0.000281483,0.000182847,0.000731386,54.98,0.890439637,0.62,0.840644654,0.551770983,0.061637771,0.233,4.152173913,0.326584531,10.58621956,217.5751455,67.8809959,12.66,0,0.150927357,0.859740186,0.315,416.7,49.2310116,8.381839348,0.115,0.113,0.104,164.8556963,0.158,0.064095783,19.35804643,11,18.14487183,0.309,0.219474716,0.060519179,9079,0.000335219,43346,0.493929934,58.85612995,53.48425235,3.3,164072,0.227089327,0.167773904,0.091441562,0.007642986,0.014140134,0.000457116,0.067964065,0.810229655,0.020106108,0.509757911,0.473845455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Davie County,7021.1,0.149,3.5,3.6,0.083391004,0.16,0.28,7.9,0.267,0.651309408,0.148,0.285714286,263.0753264,31.96703052,0.182148386,0.000385041,0.000313752,0.000458561,48.72,0.920696325,0.72,0.83,0.554503916,0.056543386,0.213,4.137149321,0.308338651,11.79188526,197.448733,70.11130775,12.76,0,0.115289766,0.818892765,0.35,355.1,36.90328703,,0.105,0.107,0.102,80.18786872,0.136,0.02703899,15.27073404,9,17.71928484,0.287,0.219739368,0.085462098,9533.17,0.000434426,47592,0.388974676,45.31569648,34.45633568,3.9,41434,0.218805812,0.192523049,0.062629724,0.005840614,0.007940339,0.000144809,0.063933002,0.848843945,0.016031604,0.511005455,0.702885548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Duplin County,7314.9,0.26,4.7,4.3,0.078085642,0.219,0.292,7.1,0.322,0.318212119,0.126,0.289855073,344.8103543,54.54829634,0.261849493,0.000249651,0.000183695,0.000467586,54.44,0.880398671,0.6,0.8,0.435078641,0.062876178,0.376,4.991215227,0.407271242,10.15245323,337.3212455,66.64456458,11.89,1,0.175028637,0.793578362,0.341,371.4,64.74748481,8.143034165,0.151,0.137,0.143,326.5306122,0.178,0.008170569,8.33337963,4,25.48907156,0.342,0.329790516,0.102323187,9274.27,0.000434187,34109,0.641963528,35.55618598,30.13339255,7.3,59882,0.248588892,0.15817775,0.248438596,0.013626799,0.006195518,0.004141478,0.216475736,0.518219164,0.083717483,0.508316356,0.864644048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Durham County,6160.3,0.182,3.6,3.5,0.092721769,0.166,0.282,6.5,0.209,0.906456592,0.153,0.367924528,715.917909,37.30571597,0.178298365,0.001252894,0.000723358,0.004805407,45.64,0.908301887,0.67,0.79589921,0.726431771,0.049927464,0.222,4.891186721,0.418728968,10.44656461,647.9940295,51.45152241,12.27,1,0.185271744,0.755751292,0.235,319.1,68.2399316,6.669733211,0.113,0.113,0.098,656.2172211,0.182,0.062468787,8.350401399,6,9.012538562,0.329,0.217028764,0.068805649,7864.56,0.001650479,50745,0.553915944,41.17994301,37.54251329,9.8,294460,0.220440807,0.110884331,0.37367724,0.009573457,0.048821572,0.001171636,0.133573321,0.422454663,0.05882308,0.521174353,0.056277024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
