state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,food_environment_index_raw_value,physical_inactivity_raw_value,access_to_exercise_opportunities_raw_value,excessive_drinking_raw_value,alcohol-impaired_driving_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,mental_health_providers_raw_value,preventable_hospital_stays_raw_value,diabetes_monitoring_raw_value,mammography_screening_raw_value,high_school_graduation_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,income_inequality_raw_value,children_in_single-parent_households_raw_value,social_associations_raw_value,violent_crime_raw_value,injury_deaths_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value,driving_alone_to_work_raw_value,long_commute_-_driving_alone_raw_value,premature_age-adjusted_mortality_raw_value,child_mortality_raw_value,infant_mortality_raw_value,frequent_physical_distress_raw_value,frequent_mental_distress_raw_value,diabetes_prevalence_raw_value,hiv_prevalence_raw_value,food_insecurity_raw_value,limited_access_to_healthy_foods_raw_value,drug_overdose_deaths_raw_value,motor_vehicle_crash_deaths_raw_value,insufficient_sleep_raw_value,uninsured_adults_raw_value,uninsured_children_raw_value,health_care_costs_raw_value,other_primary_care_providers_raw_value,disconnected_youth_raw_value,median_household_income_raw_value,children_eligible_for_free_or_reduced_price_lunch_raw_value,residential_segregation_-_black/white_raw_value,residential_segregation_-_non-white/white_raw_value,homicides_raw_value,firearm_fatalities_raw_value,population_raw_value,%_below_18_years_of_age_raw_value,%_65_and_older_raw_value,%_non-hispanic_african_american_raw_value,%_american_indian_and_alaskan_native_raw_value,%_asian_raw_value,%_native_hawaiian/other_pacific_islander_raw_value,%_hispanic_raw_value,%_non-hispanic_white_raw_value,%_not_proficient_in_english_raw_value,%_females_raw_value,%_rural_raw_value,communicable_disease_raw_value,coronary_heart_disease_hospitalizations_raw_value,cerebrovascular_disease_hospitalizations_raw_value,self-inflicted_injury_hospitalizations_raw_value,cancer_incidence_raw_value,smoking_during_pregnancy_raw_value,drug_arrests_raw_value,alcohol-related_hospitalizations_raw_value,motor_vehicle_crash_occupancy_rate_raw_value,on-road_motor_vehicle_crash-related_er_visits_raw_value,off-road_motor_vehicle_crash-related_er_visits_raw_value,no_recent_dental_visit_raw_value,did_not_get_needed_health_care_raw_value,childhood_immunizations_raw_value,local_health_department_staffing_raw_value,reading_proficiency_raw_value,w-2_enrollment_raw_value,poverty_raw_value,older_adults_living_alone_raw_value,hate_crimes_raw_value,child_abuse_raw_value,injury_hospitalizations_raw_value,fall_fatalities_65+_raw_value,year_structure_built_raw_value,male_population_0-17_raw_value,male_population_18-44_raw_value,male_population_45-64_raw_value,male_population_65+_raw_value,total_male_population_raw_value,female_population_0-17_raw_value,female_population_18-44_raw_value,female_population_45-64_raw_value,female_population_65+_raw_value,total_female_population_raw_value,population_growth_raw_value
NY,Seneca County,5941.3,0.13725133,3.69712895,3.766320175,0.058574181,0.175268422,0.289,8.4,0.235,0.681370741,0.203872992,0.387096774,358.7,22.18384697,0.089751847,0.000229332,0.000229667,0.001607671,62.15,0.873720137,0.668292683,0.833701658,0.568825215,0.052112145,0.212,4.378177017,0.296312178,12.32656805,208.8649161,64.34017161,9,1,0.144825019,0.807725379,0.298,333.7,38.52215024,,0.107253985,0.112929785,0.089,439.5,0.115,0.015850535,12.36611305,12.18689827,0.345,0.106845253,0.042165322,8532.28,0.000488043,0.237,49813,0.485422377,59.93026702,28.16616164,,8,34833,0.201733988,0.176470588,0.048775586,0.004363678,0.007837396,5.74168E-05,0.03318692,0.892687968,0.004673179,0.477564379,0.58656492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Steuben County,6628.3,0.144189772,3.94892615,3.876524578,0.067119352,0.174976362,0.308,7.8,0.22,0.466521871,0.191375399,0.265306122,245.3,29.22034799,0.081552194,0.000619957,0.000378978,0.001567125,54.19,0.880478088,0.653465347,0.841952862,0.600159582,0.063988705,0.227,4.474556747,0.347071682,11.3828079,147.5531057,55.40098748,8.4,1,0.12853873,0.800123278,0.269,342.3,51.05224346,6.181584031,0.112528361,0.117457289,0.112,92.4,0.128,0.042084423,9.501993722,10.71361353,0.316,0.098489344,0.036999781,7872.99,0.000778441,0.1615,47352,0.5,55.89774268,43.01839817,1.6,4.7,97631,0.221210476,0.180280853,0.015445914,0.002806486,0.015681495,0.000297037,0.016162899,0.936720919,0.005460311,0.504665526,0.603707445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Suffolk County,5276.7,0.114278848,3.065852642,3.516344789,0.076051484,0.140338173,0.231,9.2,0.223,0.944897044,0.204243392,0.231622746,237.2,14.04665215,0.087262452,0.000753842,0.000785169,0.002324874,54.27,0.866686217,0.60763709,0.891803174,0.651955997,0.047931496,0.107,4.256612985,0.237934191,6.500471068,129.7363528,57.63502845,8.6,1,0.229599172,0.792796677,0.404,267.5,32.17834812,4.317620813,0.095251752,0.102232884,0.088,236.2,0.064,0.042171071,18.02724645,9.873186315,0.374,0.10722202,0.033732156,10443.98,0.00074388,0.1088,87634,0.325984284,61.46510357,48.84767874,2.5,3.9,1501587,0.219293321,0.156202072,0.071907256,0.005811185,0.041854385,0.000867749,0.186378145,0.685985561,0.044212661,0.507535694,0.026011317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Sullivan County,7827.2,0.153798392,3.801556978,3.859714137,0.090909091,0.185865553,0.293,7.6,0.224,0.622615962,0.17062304,0.257575758,337.8,26.55630281,0.107435588,0.000395033,0.000400657,0.001736181,50.78,0.87446989,0.52657602,0.775402726,0.544826806,0.055277868,0.292,4.829623156,0.375791091,11.32428269,237.6625799,77.12932016,7.8,1,0.21943786,0.778391573,0.375,373.9,39.57924221,5.899234694,0.113216532,0.117417032,0.105,586.9,0.127,0.063348436,26.37536541,13.4235195,0.358,0.130490556,0.044896755,9291.19,0.000320526,0.1719,49161,0.518507094,52.42368215,39.53620195,2.8,8.4,74877,0.212788974,0.173310897,0.082508648,0.006998144,0.017281675,0.000641051,0.152610281,0.726978912,0.025868656,0.487586308,0.741653449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Tioga County,6566.4,0.1187408,3.574031696,3.703419201,0.069991955,0.155177724,0.293,8.6,0.233,0.707579462,0.203632713,0.307692308,228.9,29.90092003,0.067584819,0.000300782,0.000181991,0.001314379,59.23,0.853403141,0.667447307,0.829959016,0.62618354,0.056313486,0.178,4.49124358,0.289629232,13.43493082,72.47092928,57.74890775,8.7,1,0.109158416,0.848407426,0.304,309.1,49.58305161,6.620762712,0.101043015,0.109789656,0.105,87.4,0.1,0.026242778,17.38362997,11.60000905,0.337,0.08119401,0.031602906,8405.81,0.000444867,0.1382,57541,0.484284798,35.85269168,27.61032067,,8,49453,0.218955372,0.18312337,0.008553576,0.002386104,0.007684064,0.000424646,0.01706671,0.953106991,0.003889333,0.502396215,0.656586797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Tompkins County,4774.4,0.133491751,3.648146239,3.840233294,0.065542169,0.162997858,0.253,7.5,0.226,0.784549644,0.193700393,0.26,344.5,6.197493458,0.0807393,0.000869225,0.00053371,0.002983055,24.07,0.929899857,0.687924016,0.856888634,0.813479823,0.040725289,0.168,5.894785193,0.30568918,10.5071114,122.7570465,45.98936061,8.7,1,0.20346264,0.623504766,0.163,257.9,24.93843324,3.951944357,0.110033936,0.114910941,0.075,150.3,0.135,0.058273613,11.81225538,7.35526776,0.346,0.091650241,0.041168738,6795.62,0.001029297,0.04,55839,0.386799965,42.77102609,45.96181123,,3.5,104926,0.149657854,0.127232526,0.039056097,0.004469817,0.106989688,0.000676667,0.048596154,0.774793664,0.010446201,0.508129539,0.433431137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ulster County,5558.9,0.119580378,3.340418418,3.63094839,0.067839415,0.158579812,0.272,8.1,0.204,0.801959527,0.19334932,0.207792208,269.6,14.97541856,0.091750576,0.000692732,0.000605075,0.003042028,58.05,0.877629884,0.617877679,0.826418526,0.627526019,0.04906262,0.183,4.84415695,0.304117824,9.03322342,165.6981109,53.9839373,8.3,1,0.201044947,0.778080449,0.384,306.2,42.89750455,6.00473613,0.102021251,0.109978439,0.093,445.9,0.108,0.060140517,14.95607346,8.890945084,0.356,0.107806285,0.040659751,9066.02,0.000427438,0.1198,58328,0.438747192,46.55377922,33.13935365,1.3,5.2,180143,0.182610482,0.179274243,0.057892896,0.004463121,0.021288643,0.000460745,0.100708881,0.79690024,0.012950506,0.503294605,0.460401221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Warren County,5326.2,0.117081644,3.300701014,3.698993298,0.068320075,0.153223059,0.274,8.1,0.204,0.950674966,0.203400648,0.172413793,281.6,22.30404305,0.072864419,0.001169717,0.000927529,0.003215434,39.41,0.900874636,0.727424749,0.83020936,0.640233317,0.056161766,0.17,4.371645873,0.342174643,12.77453712,123.7918876,49.63737143,8,1,0.158297721,0.809056192,0.277,301,37.97417756,5.76967459,0.098227578,0.109303977,0.098,139.6,0.115,0.042451287,9.230863906,6.553538037,0.334,0.086052963,0.032032886,8402.4,0.00196327,0.1244,54492,0.374573473,53.42392344,37.8392605,,7.4,64688,0.189262305,0.202819688,0.011300396,0.002720752,0.008564185,0.000231882,0.023095474,0.941828469,0.005453054,0.510558373,0.339294139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Washington County,5933.5,0.1294366,3.849697068,3.835802983,0.075121725,0.161552337,0.319,8.2,0.227,0.62409833,0.196455243,0.282608696,220.3,30.08835469,0.087354868,0.000320657,0.000224972,0.001156998,39.81,0.889081456,0.632911392,0.81976662,0.502922078,0.05107611,0.204,3.896959902,0.365600065,10.58167126,121.3508993,56.40643225,8.3,1,0.158367347,0.792272776,0.376,301.1,32.04935601,7.309273641,0.108559591,0.113021568,0.11,317.6,0.114,0.039778197,,11.13416211,0.347,0.104786441,0.035976276,8283.76,0.000498152,0.2132,51188,0.446931088,56.33522085,28.23177572,2.5,8.6,62230,0.195404146,0.177036799,0.030033746,0.002924634,0.005560019,0.000337458,0.026385988,0.925630725,0.005538121,0.480523863,0.678989496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Wayne County,6024.6,0.124792142,3.766828037,3.808952716,0.070430408,0.167236138,0.302,8.4,0.264,0.645160602,0.190853883,0.150943396,263.9,26.5701611,0.07845783,0.000304179,0.000448352,0.000798285,75.24,0.860544218,0.556872038,0.884887687,0.615606936,0.054112943,0.169,3.951716694,0.338316479,10.64627218,158.7523428,55.79970932,9.3,0,0.120192308,0.846819784,0.366,312.5,47.40373396,5.371160997,0.106391948,0.112689377,0.103,158,0.107,0.034183559,6.522448092,11.69621243,0.347,0.094047788,0.036324182,9618.33,0.00040461,0.1492,51273,0.419626043,48.21221999,35.04830153,,6.1,91446,0.21913479,0.170176935,0.030138005,0.003783654,0.007348599,0.000415546,0.042199768,0.900115915,0.006462258,0.504549133,0.606972231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Westchester County,4210.1,0.136142087,2.899143204,3.225420235,0.082426433,0.117774025,0.203,9,0.192,0.989542868,0.179540817,0.208333333,338.6,13.50534431,0.102531034,0.001393124,0.001064117,0.00331935,43.42,0.871235368,0.647679911,0.875279755,0.705142221,0.046114865,0.131,5.946678265,0.269267266,8.389589506,236.5437938,37.16341209,10.1,1,0.251935615,0.585201256,0.395,216.3,30.55718167,4.714004199,0.093915166,0.100616141,0.082,468.2,0.088,0.012690778,10.72714262,4.399056878,0.377,0.129199109,0.033728525,10315.86,0.000665714,0.1162,85688,0.357890392,59.89850164,46.76025845,2.2,2.7,976396,0.226817808,0.157856034,0.136633087,0.008639937,0.06341382,0.001271001,0.241747201,0.543689241,0.063662456,0.516121533,0.032734775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Wyoming County,6520.2,0.126201247,3.546507511,3.720873538,0.056463596,0.167753658,0.256,8.1,0.23,0.587593405,0.213360348,0.086956522,197.4,16.00999205,0.07258556,0.000437021,0.000414503,0.001633628,64.52,0.844594595,0.592964824,0.895940171,0.515340805,0.057325878,0.173,3.838214843,0.332187155,16.50966301,108.3673974,61.6665382,9.2,1,0.09536,0.8267152,0.381,326.3,46.75810474,,0.10339259,0.110166491,0.081,521.3,0.112,0.048348095,9.698380371,12.33049846,0.351,0.085950555,0.034286407,8203.84,0.000438885,0.1809,52796,0.40004249,,22.3933074,,11.1,41013,0.191549021,0.158266891,0.056104162,0.003730525,0.00514471,0.000219443,0.033647868,0.89471631,0.004773876,0.455831078,0.640825525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Yates County,5794.6,0.130601096,3.718880766,3.92151687,0.049308756,0.168708868,0.266,8.6,0.268,0.513018779,0.180549815,0.545454546,202.7,17.15492214,0.125339066,0.000476039,0.00047908,0.000918237,48.08,0.784090909,0.650406504,0.85959596,0.469498691,0.050321925,0.221,4.358145294,0.249433897,15.0745795,72.26192979,58.632438,8.6,1,0.161458333,0.706120248,0.315,279.2,59.89817311,,0.111665468,0.118706713,0.095,51.3,0.111,0.004804704,,7.915820899,0.33,0.137673812,0.094780447,6910.26,0.000519004,0.1222,46392,0.539478802,60.95126637,28.74216101,,8.7,25048,0.227682849,0.188757585,0.00918237,0.002714788,0.005429575,0.000199617,0.022077611,0.952491217,0.012444107,0.512775471,0.712245542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,North Carolina,7228.1,0.184999719,3.977373452,3.743049585,0.089577292,0.189933917,0.297478179,6.8,0.240435007,0.754067308,0.149416336,0.323406882,478.7,35.78364551,0.151665415,0.000709073,0.000530131,0.002040267,49.03,0.888458147,0.679223146,0.86106274,0.649660194,0.057403773,0.234,4.775593734,0.361928849,11.53664675,341.6283124,65.41803657,9.05,0.55,0.166130858,0.81097815,0.309,363.1,57.80169941,7.644551892,0.124903599,0.119445978,0.109676728,326.3,0.177,0.065101137,14.02387934,13.64682003,0.324,0.188822258,0.055434303,9069.11,0.000936591,0.146859713,47884,0.572325197,50.40936543,45.01279411,5.7,12.3,10042802,0.22808057,0.151035936,0.213714559,0.01555074,0.028294195,0.001234217,0.091283488,0.637706787,0.026710271,0.512882461,0.339125664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Alamance County,7993,0.18705402,3.987398519,3.857657683,0.095687014,0.192529074,0.351,6.5,0.249,0.843830849,0.152409186,0.297619048,406.8,34.30791352,0.165228656,0.000507086,0.000467538,0.001206753,40.92,0.884992987,0.678270042,0.826119891,0.586735773,0.053487799,0.261,4.746348962,0.403278504,10.84779706,396.3948479,64.2036364,9.3,1,0.170269372,0.831005447,0.315,394.2,66.693344,7.543684089,0.123768577,0.120946417,0.109,268.6,0.157,0.113023869,11.74094773,11.98058588,0.332,0.207908025,0.056132831,8892.76,0.000581263,0.1325,41566,0.565656566,41.81149476,36.35052643,4,9.7,158276,0.227488691,0.164061513,0.189959312,0.014278855,0.017431575,0.000732897,0.124156537,0.64977634,0.032342891,0.523806515,0.28558006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Alexander County,7297.2,0.171591253,3.98370448,3.81038196,0.080154143,0.185106601,0.34,7.9,0.261,0.219044035,0.152293499,0.212121212,192.3,37.1895338,0.16241482,0.000187206,0.00016075,0.000375084,55.52,0.896166134,0.662921348,0.87,0.450965336,0.04975493,0.223,4.678013157,0.299110546,16.84852375,130.3792688,84.59644264,9.6,0,0.140070922,0.868656716,0.36,373.6,,,0.121111863,0.118104092,0.116,108.4,0.137,0.022702916,25.97472391,18.47304859,0.293,0.20181522,0.055419022,9354.37,0.000294709,0.1557,41092,0.506943124,45.56685957,36.36603996,4.2,15.6,37325,0.207233758,0.194722036,0.057468185,0.004688547,0.010234427,0.000401875,0.04474213,0.872203617,0.004681382,0.490529136,0.727781064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,Alleghany County,7018.2,0.181316002,4.193420224,3.963604719,0.08320951,0.185875569,0.271,7.9,0.299,0.726759301,0.138946289,0.333333333,128,51.88246097,0.209515656,0.001103043,0.000184553,0.002030082,73.56,0.914285714,0.68627451,0.875,0.469092503,0.061775201,0.359,4.480793738,0.31487026,17.46484052,137.4759417,82.36629205,8.3,0,0.132429614,0.821027479,0.308,388.5,,,0.130870508,0.125054478,0.128,,0.141,0.013627364,,20.80245469,0.298,0.243863308,0.102327837,9962.74,0.000461382,0.2959,36113,0.855788761,67.82741117,42.60319592,,23.8,10837,0.178462674,0.251545631,0.015502445,0.005536588,0.008673987,0.000369106,0.096521177,0.86601458,0.014763685,0.50207622,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
