state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,food_environment_index_raw_value,physical_inactivity_raw_value,access_to_exercise_opportunities_raw_value,excessive_drinking_raw_value,alcohol-impaired_driving_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,mental_health_providers_raw_value,preventable_hospital_stays_raw_value,mammography_screening_raw_value,flu_vaccinations_raw_value,high_school_graduation_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,income_inequality_raw_value,children_in_single-parent_households_raw_value,social_associations_raw_value,violent_crime_raw_value,injury_deaths_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value
NY,Chautauqua County,7995.663611,0.180179014,4.070590629,4.463880639,0.074889404,0.171085947,0.334,7.8,0.275,0.799888811,0.191607497,0.264150943,425.4,25.64258926,0.05275992,0.000534693,0.000570584,0.00165704,3728,0.46,0.51,0.834976989,0.578840994,0.050297311,0.27,4.76498634,0.37245014,17.12567612,271.3833681,70.68922767,9.6,1,0.158952959
NY,Chemung County,7969.138468,0.147486221,3.605066099,4.124002147,0.072234763,0.168021483,0.36,7.8,0.282,0.825903411,0.209150238,0.060606061,320.3,30.55422711,0.041758674,0.000759727,0.000581575,0.002884136,5214,0.53,0.52,0.757743363,0.598171528,0.046617477,0.2,4.663359971,0.375204985,11.22058978,192.9474004,77.26684208,8.3,0,0.139601548
NY,Chenango County,7863.007056,0.147350767,3.718202835,4.369675046,0.064004531,0.16253968,0.388,8.5,0.242,0.741783387,0.195030077,0.130434783,242.4,24.78231748,0.050943496,0.000376073,0.000357624,0.001956412,4060,0.45,0.49,0.852739726,0.56870411,0.046707709,0.223,4.39077347,0.369280064,11.07327163,183.3941232,56.14081437,8.2,0,0.140408369
NY,Clinton County,6220.705551,0.147672658,3.623682478,4.167923662,0.07419174,0.167534474,0.353,7.6,0.265,0.742864796,0.2103188,0.137931035,340.8,13.91193986,0.053857801,0.000691529,0.000607225,0.002627176,5515,0.51,0.49,0.870669746,0.544248694,0.043839903,0.169,4.504122445,0.350448478,7.779698691,157.255006,57.19483965,6.7,0,0.143443918
NY,Columbia County,6838.871666,0.137171367,3.373546772,4.071259535,0.063291139,0.145780036,0.24,8.5,0.201,0.741568404,0.200586512,0.225,311.9,14.31209603,0.060419343,0.000495017,0.000417251,0.001702383,4671,0.46,0.5,0.828473413,0.624740524,0.033189079,0.164,4.404203415,0.35503464,10.39535344,145.5364705,71.4426165,8.5,0,0.14765764
NY,Cortland County,7018.304369,0.134063724,3.479261951,4.132415756,0.076804916,0.153023284,0.352,8.1,0.252,0.870540782,0.222113843,0.260869565,357.8,12.92322086,0.042295743,0.000418533,0.000334567,0.003492044,4504,0.51,0.53,0.878612717,0.620009667,0.050813451,0.184,4.197240696,0.33340446,10.67258193,89.54229312,60.11683396,7.9,1,0.141645462
NY,Delaware County,6851.237213,0.153931451,3.74532335,4.140091597,0.069110348,0.158469184,0.299,8.5,0.262,0.614443518,0.190704952,0.233333333,188.9,12.30373703,0.066193489,0.000311104,0.000247041,0.001235206,3573,0.43,0.47,0.873913044,0.543849593,0.048222823,0.262,4.530940594,0.406528579,14.22190618,193.0587609,73.34694864,7.9,0,0.169545575
NY,Dutchess County,5753.325522,0.14696919,3.47315216,4.013378527,0.074577938,0.150408655,0.269,8.6,0.211,0.857258108,0.211227364,0.256637168,363.7,8.146060152,0.053434454,0.00068343,0.000725185,0.002829244,4084,0.44,0.5,0.85693302,0.682499815,0.036857171,0.11,4.664683921,0.25562793,7.341796135,203.6659878,61.71702035,9.3,1,0.20631136
NY,Erie County,7178.060333,0.159471745,3.802771344,4.249415109,0.085883841,0.172537243,0.301,7.8,0.256,0.962822075,0.220236445,0.197368421,601.9,18.07045447,0.044900963,0.000799544,0.00083395,0.003088987,3944,0.43,0.46,0.840372734,0.728503091,0.044140662,0.192,5.082847248,0.367060906,10.11314623,427.5233449,69.49705814,10.7,1,0.148620762
NY,Essex County,5261.689371,0.114200249,3.273206709,3.938212886,0.075181159,0.137565779,0.288,8.7,0.215,1,0.198437332,0.263157895,205.5,18.20005732,0.052979893,0.000421541,0.000321716,0.00155496,3563,0.48,0.52,0.910958904,0.5835604,0.048834758,0.161,4.063817168,0.356659142,14.49046264,166.7600349,60.3627011,6.6,1,0.134640523
NY,Franklin County,5946.157288,0.156420681,3.683257075,4.238516992,0.074692443,0.186989722,0.339,7.5,0.292,0.653617318,0.204806872,0.375,168.2,23.52941177,0.073823851,0.0005869,0.00045732,0.002743921,3532,0.55,0.46,0.860627178,0.502753136,0.051610933,0.221,5.044677646,0.42632613,9.586039596,183.4574369,59.50973437,7.4,0,0.134196891
NY,Fulton County,6695.459949,0.157490968,3.998263709,4.407015575,0.071212538,0.18383445,0.34,8.2,0.28,0.807909096,0.182790877,0.238095238,308.1,26.79469593,0.056794612,0.000389777,0.000261238,0.001884645,5417,0.47,0.5,0.780604134,0.550931431,0.050968221,0.198,4.182727798,0.44399511,8.352358149,204.0721673,57.53675857,8,0,0.140311804
NY,Genesee County,7910.03102,0.136998673,3.483479498,4.171989653,0.062332603,0.159221016,0.366,8.6,0.299,0.638176401,0.208054057,0.277777778,288.1,15.85720852,0.048253886,0.00031058,0.000382536,0.001617082,3895,0.45,0.47,0.913561848,0.647128742,0.041784132,0.141,4.137290918,0.320597015,12.25067292,219.9874293,66.08502712,9.1,0,0.116684155
NY,Greene County,7900.349583,0.142785342,3.500200453,4.073340642,0.073839662,0.154460604,0.279,8.2,0.251,0.779037403,0.201790346,0.205128205,271.8,13.76977896,0.056451379,0.000358121,0.000379019,0.000842265,4523,0.37,0.45,0.87032967,0.503111843,0.045092838,0.179,4.579772144,0.29110164,9.479671371,225.0042655,80.2315373,8.2,1,0.183065693
NY,Hamilton County,5198.567537,0.138747286,3.518361086,4.147850248,0.051020408,0.139368314,0.297,7.7,0.203,1,0.178264407,0,111.5,16.48351648,0.067243036,0.000222965,,0.00067659,2669,0.52,0.53,0.961538462,0.558599696,0.068379791,0.155,3.813365637,0.310126582,20.06688963,74.28632071,56.79832227,6.6,0,0.157258065
NY,Herkimer County,6536.903296,0.160312607,3.993835299,4.307880145,0.071886447,0.178272969,0.32,7.9,0.288,0.738960616,0.192445143,0.25,199.2,21.56123248,0.049290592,0.000321337,0.000355797,0.000485178,4994,0.52,0.49,0.850340136,0.599763174,0.04908896,0.201,4.151018971,0.328082564,10.92544987,210.88572,56.7728766,7.8,1,0.113556681
NY,Jefferson County,6534.430579,0.164110029,3.956669854,4.08964486,0.066407335,0.160191468,0.343,7.7,0.27,0.598293025,0.215684799,0.375,689.2,35.7567444,0.046722394,0.000507939,0.000894815,0.002067022,4791,0.51,0.51,0.857489879,0.648244256,0.056163433,0.16,3.908883733,0.319636033,10.94695543,212.6354006,59.47777473,7.8,1,0.141376928
NY,Kings County,5111.129221,0.18130732,3.594224985,3.828861984,0.077775562,0.13840802,0.226,7.5,0.257,1,0.183572357,0.115384615,798,17.98106264,0.079661616,0.000643695,0.000642319,0.002195266,4793,0.34,0.36,0.74465142,0.674240154,0.042270457,0.26,6.824571798,0.362930934,5.047623974,586.1854878,34.52171419,10.1,0,0.344240817
NY,Lewis County,6932.577215,0.140433448,3.616882345,4.19917743,0.072205307,0.156856669,0.385,8,0.291,0.57821095,0.203628149,0.444444444,237.3,20.58232932,0.058170983,0.000640277,0.000189057,0.002117442,5410,0.55,0.54,0.916666667,0.549643627,0.055408067,0.18,3.767361783,0.275336176,16.57188053,131.557005,67.89018204,7,1,0.121785541
NY,Livingston County,6184.848685,0.154486963,3.670647123,4.318848666,0.062045836,0.153260998,0.355,8.2,0.228,0.744498647,0.209006671,0.214285714,224.1,7.599620019,0.044152669,0.000423204,0.000521929,0.001170386,5611,0.49,0.49,0.89280245,0.600102783,0.043241314,0.141,4.396805897,0.322132301,13.0096083,122.6498579,58.33068194,8.5,1,0.144744993
NY,Madison County,5429.533521,0.13126796,3.324020542,3.945623505,0.067567568,0.151595842,0.303,8.7,0.237,0.738732605,0.209214442,0.233333333,276.2,11.06204364,0.049842631,0.000563658,0.000367258,0.001977541,4447,0.49,0.48,0.856962025,0.648351648,0.047931352,0.143,4.12524214,0.29702613,9.018530261,151.4231684,56.53401697,8,1,0.116960184
NY,Monroe County,6446.601707,0.137773894,3.496727324,4.115218604,0.084897198,0.151514423,0.294,7.9,0.232,0.948249734,0.197453064,0.2,667.2,16.28679035,0.046771624,0.001031242,0.000818884,0.002746224,4800,0.45,0.51,0.829920701,0.726016004,0.042603443,0.189,4.946419327,0.410943062,8.961508316,326.2570847,69.24785273,8.9,0,0.164923907
NY,Montgomery County,7649.039248,0.172821441,3.985330674,4.482602149,0.072919165,0.165371275,0.351,7.8,0.308,0.606264561,0.187810306,0.047619048,402,30.98484126,0.061933991,0.000527833,0.000626833,0.000849257,6304,0.47,0.47,0.760262726,0.593939906,0.051479765,0.247,4.712508219,0.408935327,8.526533761,142.3365401,59.01135767,8.2,1,0.167860798
NY,Nassau County,4292.18355,0.120544118,2.869105365,3.460184973,0.07887358,0.112253646,0.236,9.7,0.228,0.988581833,0.184399037,0.175126904,333,7.228131035,0.05327681,0.001396846,0.001207353,0.003017647,3588,0.45,0.52,0.907696025,0.755798827,0.035355112,0.076,4.513749808,0.192381406,7.988235243,143.6633869,42.50048536,10,0,0.213240806
NY,New York County,3925.167713,0.156102798,3.593822667,3.971261461,0.082870097,0.124182342,0.146,8.3,0.175,1,0.24812852,0.088888889,1001.4,11.0440576,0.061557281,0.001326944,0.001784858,0.008587212,3082,0.39,0.46,0.745364952,0.840745978,0.036720665,0.197,9.206591958,0.395752035,12.87898857,586.4074479,36.20125121,10.8,0,0.243786378
NY,Niagara County,7692.461749,0.142434346,3.634859905,4.220974202,0.084630285,0.168021437,0.335,8.1,0.292,0.844712176,0.227674396,0.085365854,479.3,19.74512446,0.050918177,0.000440074,0.000508475,0.001111993,5233,0.42,0.47,0.848210613,0.668987431,0.052421877,0.185,4.75631769,0.382109617,10.64695639,394.5688481,66.71724721,11,0,0.128936559
NY,Oneida County,7265.045621,0.155782081,3.847348285,4.425279029,0.077624543,0.168352573,0.331,8,0.257,0.881959996,0.197860219,0.375,363.5,23.49762886,0.056695555,0.000717583,0.000557547,0.001642151,4718,0.53,0.5,0.837243948,0.608924468,0.044215514,0.201,4.680750959,0.39678351,11.19602995,283.3233506,66.86998367,8.1,0,0.148681587
NY,Onondaga County,6621.724381,0.143143649,3.390423656,4.578671004,0.078245681,0.157588206,0.295,8.1,0.218,0.951670785,0.210095882,0.27631579,576.7,17.56617451,0.05033812,0.000943279,0.000768716,0.00253135,4465,0.52,0.54,0.840840306,0.719280587,0.039978077,0.202,4.908718035,0.396593699,10.67903171,317.5676182,69.86944542,8.2,1,0.149276734
NY,Ontario County,6165.96405,0.132901355,3.382072529,3.872843929,0.065654436,0.14040081,0.33,8.5,0.233,0.808609204,0.202407986,0.189655172,289.4,11.34349521,0.04417898,0.000800735,0.000573436,0.002157213,4490,0.53,0.53,0.898734177,0.73583077,0.039384214,0.111,4.192474571,0.296708702,9.645219702,153.2984801,59.39594686,8.5,1,0.130828429
NY,Orange County,5849.39941,0.148795605,3.309543268,3.772231485,0.068994229,0.151420232,0.304,8.7,0.257,0.878877614,0.189527605,0.267080745,403.4,14.90736661,0.056627221,0.000711621,0.000683334,0.002356323,4559,0.41,0.5,0.869704879,0.622591805,0.039261198,0.175,4.748871738,0.22527249,7.403996588,244.9129376,56.19005099,9,1,0.22941388
NY,Orleans County,7556.242487,0.157156499,3.883915881,4.374359485,0.07170749,0.17041979,0.381,8,0.328,0.762516615,0.192658332,0.1,361.1,24.09638554,0.05553269,7.32011E-05,0.000221609,0.000541712,5081,0.43,0.47,0.893162393,0.532976827,0.049386921,0.176,3.951864067,0.367683842,11.95617695,171.8543444,52.78271439,9,0,0.146311221
NY,Oswego County,7397.392319,0.153642863,3.74920494,4.378238141,0.071018571,0.186068316,0.341,8,0.269,0.661310796,0.211339996,0.382716049,276,21.9090881,0.052695164,0.000405139,0.000441059,0.001357105,4525,0.52,0.48,0.840479193,0.589048632,0.054747842,0.23,4.453050929,0.413340821,9.453231824,211.6049486,66.56360765,8.2,1,0.157575758
NY,Otsego County,6268.558496,0.14801658,3.452972582,4.055456773,0.067174711,0.155059314,0.296,7.8,0.226,0.668144365,0.20547286,0.318181818,392.7,7.436192669,0.051909915,0.001148201,0.000552311,0.001924718,4081,0.45,0.51,0.863713799,0.637733205,0.043485978,0.159,4.48624136,0.30475099,12.14763537,148.0591908,63.63853313,7.8,0,0.163551402
NY,Putnam County,4830.558921,0.119806045,3.107455364,3.614124822,0.075104312,0.12631482,0.232,9.3,0.21,0.882178317,0.219211206,0.3125,183.2,3.482477408,0.049106436,0.00049334,0.000566274,0.003397646,4041,0.43,0.51,0.929768556,0.692373918,0.036918861,0.066,4.028038608,0.163953199,7.450439475,48.43513299,50.23767059,9.3,0,0.184604106
NY,Queens County,4306.408091,0.185103587,3.588038043,3.527040847,0.082145967,0.124277775,0.233,8.7,0.284,0.979658156,0.161548809,0.161473088,611.4,14.53392524,0.101911444,0.000621984,0.000736318,0.001624903,4174,0.35,0.42,0.778548313,0.645726197,0.035936243,0.152,4.898654059,0.321443452,4.642620015,597.7833245,32.57597277,8.1,0,0.321106627
NY,Rensselaer County,6570.386242,0.150172021,3.443361502,4.22045159,0.077601869,0.145643816,0.303,8.2,0.211,0.662696247,0.198552187,0.190476191,462.1,14.71341568,0.045349999,0.000488349,0.000445303,0.001662046,4071,0.44,0.51,0.864914425,0.714162242,0.038914428,0.155,4.397277983,0.359070273,8.326968107,304.9858143,52.67280057,9.1,1,0.143655102
NY,Richmond County,5567.413603,0.154213659,3.728396208,3.923580745,0.079564221,0.153734178,0.275,9.1,0.273,0.997904977,0.187580897,0.141025641,358.9,11.3053128,0.049352838,0.000971931,0.000659416,0.002291155,4058,0.41,0.43,0.796898237,0.687050739,0.041301599,0.152,5.735676547,0.264107526,4.129663078,597.8946655,46.85880036,9.8,0,0.241755263
NY,Rockland County,4356.616365,0.172512155,3.563337038,3.836444712,0.060137503,0.121652885,0.232,8.7,0.249,0.967194654,0.173971604,0.126760563,287,12.24198236,0.05967001,0.000887894,0.000994796,0.002622085,3387,0.44,0.52,0.84544335,0.637148022,0.037336109,0.232,5.335059172,0.156841753,10.6121605,121.3498907,37.33342488,9.7,0,0.269032714
NY,St. Lawrence County,6605.491996,0.17597749,4.108499171,4.312115884,0.067785584,0.17389655,0.329,7.6,0.294,0.58327378,0.222204038,0.29787234,240.8,14.01198352,0.06323723,0.000538208,0.000397975,0.001962109,5599,0.52,0.52,0.847637416,0.588904637,0.056256463,0.2,4.80625377,0.363399945,10.03439059,145.9956812,53.62515111,7.9,0,0.151573616
NY,Saratoga County,4949.642497,0.111191866,2.861608998,3.875292044,0.06402519,0.147951537,0.259,8.9,0.202,0.9181629,0.212749547,0.3375,264.1,8.206903574,0.037728249,0.000665597,0.000634333,0.001651004,4272,0.51,0.53,0.909190372,0.777960408,0.035190197,0.074,3.845948712,0.238132979,7.656534809,102.6157031,46.29894004,9.4,1,0.113207547
NY,Schenectady County,6796.93333,0.146947128,3.434157961,3.835290432,0.084655671,0.141438363,0.296,8.2,0.228,0.956549277,0.20127531,0.358974359,562.5,22.44512284,0.048415313,0.000822807,0.000798198,0.002233666,3964,0.45,0.53,0.778344671,0.674176375,0.040142589,0.173,4.640872784,0.354648704,7.90666281,429.4926941,54.78166606,9,1,0.152385279
NY,Schoharie County,6061.344506,0.147951121,3.555759805,4.340233962,0.066139062,0.149875752,0.36,8.1,0.258,0.493908211,0.195919002,0.052631579,296,10.89630932,0.052225772,0.000254615,0.000289417,0.001318455,3831,0.41,0.51,0.828908555,0.597224364,0.048192771,0.161,4.354295576,0.414264867,6.683640993,89.52694601,55.50947489,7.5,0,0.147878788
NY,Schuyler County,7035.709445,0.152517748,3.786880494,4.314049573,0.061916879,0.162169437,0.322,8.3,0.25,0.667120973,0.195594948,0.1,188.9,23.78348825,0.05261675,0.000611111,0.000223314,0.001674855,5738,0.49,0.49,0.896825397,0.536690283,0.051161103,0.211,4.318923177,0.369673817,8.333333333,71.09458314,55.14138251,8,1,0.153898305
NY,Seneca County,8160.308838,0.146489181,3.630489183,4.099368751,0.061806656,0.158343449,0.382,8.2,0.308,0.683157925,0.202132256,0.304347826,292.8,17.85714286,0.062805522,0.000231898,0.000262391,0.00180758,5007,0.49,0.52,0.826210826,0.509725803,0.03866476,0.199,4.060864856,0.261615125,11.30500319,201.3566583,80.78849572,8.3,0,0.127651792
NY,Steuben County,6916.919547,0.159510443,3.797972616,4.188845977,0.067805731,0.153975642,0.337,8.3,0.269,0.567431054,0.196052838,0.238095238,283.5,22.67486549,0.060887834,0.000602403,0.000375799,0.001826799,4316,0.47,0.51,0.864886731,0.613503551,0.04918722,0.187,4.387405948,0.336679537,11.52875438,177.5408293,61.23181085,7.9,1,0.1237636
NY,Suffolk County,5813.785888,0.130711332,3.147314496,3.931666023,0.07740851,0.126254815,0.246,9.3,0.242,0.933366592,0.186714268,0.239766082,329.3,10.93865484,0.054469207,0.000734785,0.000829793,0.002663574,4339,0.42,0.51,0.895606016,0.670670682,0.038509406,0.094,4.375212601,0.236102569,6.745021444,124.0391808,62.50682623,9,0,0.228887618
NY,Sullivan County,8084.84768,0.171428629,3.761918978,4.062903385,0.081448733,0.161440753,0.325,8.3,0.276,0.668123848,0.184810431,0.2,359,20.42789019,0.065353867,0.000357687,0.000410607,0.00189409,3990,0.36,0.48,0.784366577,0.528817862,0.040949175,0.244,4.750130844,0.357574601,10.20070213,261.1712167,81.51798706,8.4,0,0.187466524
NY,Tioga County,5846.298959,0.136901499,3.384606264,4.069920035,0.071139387,0.156594055,0.349,8.6,0.273,0.650992665,0.20999491,0.210526316,148.2,22.77708949,0.04740958,0.000288196,0.000185338,0.001359143,4298,0.46,0.49,0.869281046,0.61310248,0.043869665,0.152,4.52986839,0.299319076,11.93956112,115.228334,64.43167592,8.7,0,0.107586907
NY,Tompkins County,5338.400253,0.135659495,3.551478338,4.271170276,0.068102849,0.141491736,0.227,7.7,0.157,0.862126344,0.207019322,0.166666667,403.6,4.956835215,0.053467001,0.000839679,0.000564241,0.003706478,3065,0.44,0.54,0.82735426,0.813544938,0.036498244,0.137,5.560561925,0.330699005,10.20972882,122.7570465,55.35518299,8.2,1,0.203423047
NY,Ulster County,6534.090861,0.159338378,3.779519089,4.061272462,0.069281902,0.157217302,0.284,8.1,0.209,0.821313694,0.184856214,0.220779221,316.6,10.50796813,0.067961515,0.000718995,0.000632702,0.00343227,4957,0.4,0.48,0.862106406,0.639384932,0.038912436,0.162,4.895627534,0.344792495,9.698077663,173.8820774,67.16200969,8.9,1,0.201773996
NY,Warren County,6571.331073,0.127212378,3.391219723,4.104827458,0.071949686,0.142160231,0.305,8.5,0.2,0.980473922,0.204964304,0.148148148,313,16.68151267,0.052097375,0.001208703,0.000933634,0.00381234,3878,0.53,0.52,0.884462151,0.660112555,0.046453688,0.155,4.204897589,0.354091919,12.55191223,138.3125865,52.62750561,8.5,0,0.159398775
NY,Washington County,6949.619936,0.142587362,3.766361129,4.11422332,0.073964497,0.153549204,0.336,8.4,0.258,0.660418249,0.195624412,0.138888889,258,24.50592885,0.055477009,0.00032457,0.000228769,0.001405298,4576,0.43,0.46,0.795652174,0.550484188,0.041364863,0.16,4.153514767,0.34992224,9.574813372,141.0889502,58.85796151,8.9,1,0.149219563
NY,Wayne County,7146.866044,0.154466836,3.560311279,4.040914773,0.071081678,0.160924111,0.363,8.6,0.294,0.618926759,0.206795954,0.175438597,290.1,18.97504092,0.047809952,0.000286754,0.000488542,0.001043702,5625,0.45,0.51,0.871993127,0.643578211,0.041547964,0.146,3.867123698,0.330055889,10.80842616,178.4433825,64.61126654,8.6,1,0.121394395
NY,Westchester County,4257.651377,0.148011888,3.151316978,3.910798925,0.079535972,0.11371546,0.207,9.1,0.212,0.996211199,0.180113709,0.217142857,388.9,8.951995413,0.06929339,0.001373128,0.001101681,0.003870353,3870,0.46,0.51,0.895547792,0.718934798,0.038880262,0.103,6.185342491,0.254246384,8.3754657,220.6061664,40.95308398,10.4,1,0.242363062
NY,Wyoming County,6456.009504,0.139540721,3.437229087,4.02599989,0.063755796,0.158979129,0.379,8.2,0.265,0.690001186,0.212719379,0.130434783,180.3,13.10717039,0.045330856,0.000370434,0.000449046,0.002145441,5306,0.43,0.51,0.938053097,0.551881747,0.046316255,0.122,3.878660595,0.307200201,15.06433211,110.9959139,66.80748637,8.8,1,0.091888466
NY,Yates County,7491.401774,0.146744921,3.692162629,4.260265605,0.045308925,0.151306325,0.295,8.8,0.287,0.493608963,0.197176752,0.25,208.4,12.87114231,0.083879493,0.000440793,0.000483072,0.001207681,3852,0.51,0.52,0.785046729,0.50886025,0.03793601,0.211,4.517933573,0.205233913,12.82308155,76.04714923,67.21344269,7.9,1,0.157397692
NC,North Carolina,7668.185044,0.18455621,3.91630548,4.086999877,0.090602908,0.171945305,0.314,6.7,0.243,0.735054008,0.168662023,0.294599253,612,24.33199753,0.12644555,0.000708138,0.000562232,0.00244279,4758,0.46,0.51,0.863,0.671055773,0.039045173,0.202,4.756716485,0.351509448,11.49763287,351.0869081,74.58467752,9.8,0.31,0.155851695
NC,Alamance County,8077.64616,0.179547044,4.113389704,4.061529011,0.09470405,0.170985603,0.324,7.1,0.262,0.803276628,0.163160142,0.325842697,557.9,23.23353293,0.141438202,0.000461848,0.000486674,0.001357879,4721,0.4,0.52,0.813,0.612463108,0.036707494,0.198,4.698169685,0.390236448,9.914342544,381.7981009,82.1098877,10.5,0,0.164692611
NC,Alexander County,8854.860179,0.159208374,3.930600727,4.086296079,0.083166733,0.165687245,0.348,8.2,0.313,0.204338943,0.169964922,0.28,179.7,29.75616476,0.134107412,0.000241378,0.000240945,0.000428346,5729,0.47,0.42,0.851,0.443413729,0.031626255,0.196,4.581400155,0.29602122,16.89642225,192.5485074,80.30666438,10.1,0,0.142442914
NC,Alleghany County,8239.817478,0.189493044,4.421764512,4.393626307,0.090504451,0.172053218,0.257,8,0.258,0.267413716,0.144173891,0.285714286,244.8,42.87138584,0.182791635,0.001087843,0.000179195,0.002239943,5181,0.44,0.53,0.92,0.430769231,0.045063879,0.298,4.443950766,0.402179554,12.69150576,140.2032948,107.7507488,8.7,1,0.13125
NC,Anson County,11387.89013,0.227744511,4.56761841,4.391086878,0.124145786,0.202171047,0.386,6.5,0.31,0.061896987,0.143787879,0.409090909,664.2,37.28879394,0.130827731,0.000480173,0.000200989,0.001045142,5927,0.39,0.45,0.837,0.463537053,0.044681464,0.315,5.027047193,0.413546143,10.0036013,427.5501145,94.60737938,10.2,1,0.158254469
