state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,food_environment_index_raw_value,physical_inactivity_raw_value,access_to_exercise_opportunities_raw_value,excessive_drinking_raw_value,alcohol-impaired_driving_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,mental_health_providers_raw_value,preventable_hospital_stays_raw_value,mammography_screening_raw_value,flu_vaccinations_raw_value,high_school_graduation_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,income_inequality_raw_value,children_in_single-parent_households_raw_value,social_associations_raw_value,violent_crime_raw_value,injury_deaths_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value,driving_alone_to_work_raw_value,long_commute_-_driving_alone_raw_value,life_expectancy_raw_value,premature_age-adjusted_mortality_raw_value,child_mortality_raw_value,infant_mortality_raw_value,frequent_physical_distress_raw_value,frequent_mental_distress_raw_value,diabetes_prevalence_raw_value,hiv_prevalence_raw_value,food_insecurity_raw_value,limited_access_to_healthy_foods_raw_value,drug_overdose_deaths_raw_value,motor_vehicle_crash_deaths_raw_value,insufficient_sleep_raw_value,uninsured_adults_raw_value,uninsured_children_raw_value,other_primary_care_providers_raw_value,disconnected_youth_raw_value,median_household_income_raw_value,children_eligible_for_free_or_reduced_price_lunch_raw_value,residential_segregation_-_black/white_raw_value,residential_segregation_-_non-white/white_raw_value,homicides_raw_value,firearm_fatalities_raw_value,homeownership_raw_value,severe_housing_cost_burden_raw_value,population_raw_value,%_below_18_years_of_age_raw_value,%_65_and_older_raw_value,%_non-hispanic_african_american_raw_value,%_american_indian_and_alaskan_native_raw_value,%_asian_raw_value,%_native_hawaiian/other_pacific_islander_raw_value,%_hispanic_raw_value,%_non-hispanic_white_raw_value,%_not_proficient_in_english_raw_value,%_females_raw_value,%_rural_raw_value,communicable_disease_raw_value,self-inflicted_injury_hospitalizations_raw_value,cancer_incidence_raw_value,coronary_heart_disease_hospitalizations_raw_value,cerebrovascular_disease_hospitalizations_raw_value,smoking_during_pregnancy_raw_value,drug_arrests_raw_value,opioid_hospital_visits_raw_value,alcohol-related_hospitalizations_raw_value,motor_vehicle_crash_occupancy_rate_raw_value,on-road_motor_vehicle_crash-related_er_visits_raw_value,off-road_motor_vehicle_crash-related_er_visits_raw_value,childhood_immunizations_raw_value,reading_proficiency_raw_value,w-2_enrollment_raw_value,poverty_raw_value,older_adults_living_alone_raw_value,hate_crimes_raw_value,child_abuse_raw_value,injury_hospitalizations_raw_value,fall_fatalities_65+_raw_value,year_structure_built_raw_value,male_population_0-17_raw_value,male_population_18-44_raw_value,male_population_45-64_raw_value,male_population_65+_raw_value,total_male_population_raw_value,female_population_0-17_raw_value,female_population_18-44_raw_value,female_population_45-64_raw_value,female_population_65+_raw_value,total_female_population_raw_value,population_growth_raw_value
MS,Benton County,13949.89446,0.226609507,4.26495706,4.316116858,0.123529412,0.20300955,0.36,5.4,0.315,0.772138848,0.124410077,0.176470588,391.1,54.21363392,0.147830018,,0.000240616,0.000360924,5540,0.32,0.41,0.775,0.361530172,0.055337263,0.339,4.50240234,0.327361564,9.68054211,,108.1081081,9.7,0,0.138279933,0.881963788,0.479,71.97807345,600.3,150.4582137,,0.135534019,0.137447569,0.148,216.9,0.186,0.215502323,,44.00291096,0.346889892,0.18442623,0.048413125,0.000481232,,35797,0.84806867,28.52190457,28.97007237,,,0.827364865,0.085990684,8312,0.216554379,0.18780077,0.349494706,0.003970164,0.000842156,0.000360924,0.026588065,0.607435034,0.007259074,0.506977863,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Bolivar County,12943.46552,0.288365043,4.992674481,4.647934752,0.133524355,0.230073669,0.392,3.2,0.32,0.492810075,0.107645978,0.230769231,1002.3,48.15831618,0.140889626,0.00051929,0.000406949,0.000532165,7273,0.33,0.37,0.822168246,0.577382374,0.064536003,0.415,6.251620175,0.653133382,15.88416776,,82.01614995,10.3,0,0.197495961,0.82728999,0.234,71.87409478,652.4,51.64034022,7.046223224,0.165762421,0.159710894,0.152,448,0.291,0.243515998,,28.26600884,0.373481559,0.18080875,0.049751244,0.000939114,0.112627986,34216,0.922227797,60.11378154,57.43608762,17.6,25.9,0.554332763,0.199946728,31945,0.243480983,0.152606042,0.63531069,0.001815621,0.009516356,0.000532165,0.021255283,0.326936923,0.003800182,0.535326342,0.539551911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Calhoun County,11563.59301,0.250818603,4.41991953,4.329967813,0.114713217,0.205912876,0.39,7,0.372,0.626654191,0.120049365,0.176470588,625.1,43.85964912,0.189264818,0.000136893,0.000207011,6.90036E-05,4185,0.31,0.42,0.875,0.437704431,0.043066884,0.304,5.370141747,0.425574713,16.42710472,,91.40767825,9.9,0,0.128378378,0.865354638,0.377,74.38556044,527.6,120.7043454,,0.140437146,0.139773737,0.187,140.2,0.184,0.042793526,,32.02080382,0.354062783,0.240497251,0.067219917,0.000483025,,35886,0.790367154,26.91206085,19.50063496,,15,0.711942594,0.112282649,14492,0.237165333,0.184653602,0.280016561,0.003726194,0.001380072,0.000276014,0.059343086,0.645873585,0.011582168,0.518699972,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Carroll County,9040.173345,0.189839335,3.816175337,3.812055964,0.113924051,0.171366336,0.364,5.8,0.374,0.320090592,0.135319019,0.136363636,449.1,39.71318257,0.157605855,0.000195027,0.000197258,,6284,0.39,0.41,0.825,0.589267286,0.058103976,0.244,5.86984089,0.293796526,8.776206728,,66.30782432,9.6,0,0.128552097,0.92570336,0.383,78.19330253,404.2,,,0.115118638,0.119143378,0.169,272.9,0.175,0.19637605,,36.07503608,0.334483448,0.19321195,0.060047281,0.000295887,,40798,0.919573643,25.27239177,23.17071968,,,0.814587973,0.134314339,10139,0.192129401,0.226649571,0.328040241,0.002367097,0.002367097,0,0.016964198,0.642075155,0.00349076,0.4942302,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Chickasaw County,10452.94656,0.261095157,4.523813656,4.279764459,0.131701632,0.212550045,0.408,6.7,0.3,0.229358326,0.120703559,0.217391304,784.9,58.16038944,0.173218143,0.00052186,0.000349936,0.000291613,5198,0.38,0.38,0.841995074,0.451348748,0.052438163,0.296,5.214750542,0.454650893,13.33642584,,93.8108033,10.1,0,0.169622205,0.819563582,0.318,74.76772498,522,81.31497938,,0.145389347,0.141475724,0.157,211.3,0.212,0.022205306,,26.47165878,0.34832847,0.224183946,0.055656934,0.000641549,0.241417497,37231,0.882332643,25.2780932,24.76304971,,12.7,0.708397893,0.145673238,17146,0.248104514,0.167677592,0.437828065,0.003499359,0.004432521,0.000466581,0.047824566,0.49801703,0.010808125,0.510556398,0.852978381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Choctaw County,10579.62021,0.229650786,4.34007392,4.261735611,0.113782051,0.196819227,0.362,7.1,0.352,0.083772084,0.129648699,0,289.2,38.79064461,0.136973623,0.00024266,0.000362406,0.000966417,5499,0.32,0.29,0.725,0.586713698,0.04868099,0.326,5.803824572,0.347802198,12.13297743,60.44852808,96.42271719,9.8,0,0.167927383,0.830252101,0.381,74.98642456,500.9,,,0.136462518,0.135888792,0.171,129.1,0.192,0.012408729,,37.77342811,0.325861643,0.17261393,0.048528653,0.000483209,,37561,0.693430657,36.79676297,37.07687026,,,0.764853033,0.101044123,8278,0.218289442,0.214302972,0.29487799,0.003020053,0.005315294,0.000362406,0.016912298,0.670330998,0,0.511717806,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Claiborne County,13784.14807,0.349594938,5.372499356,4.79686508,0.15403423,0.256935159,0.444,3.6,0.365,0.003644315,0.100753992,0.826086957,,33.63095238,0.140188335,0.000437685,0.000223464,0.000335196,11357,0.34,0.36,0.875,0.542427497,0.097890574,0.535,5.4656639,0.659312468,8.753692964,279.984373,116.2994821,9.2,0,0.206896552,0.851228978,0.243,72.6241959,629.4,126.4542236,,0.182448971,0.168108857,0.156,349.1,0.336,0.111141743,,41.85657148,0.427834542,0.181818182,0.042584435,0.000782123,,28518,1,29.13909622,29.38114129,17.1,,0.687166614,0.158680283,8950,0.212960894,0.159106145,0.853296089,0.002234637,0.007709497,0.000446927,0.01452514,0.114189944,0.004309341,0.527039106,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Clarke County,13381.91343,0.19002732,3.779824663,3.965325973,0.122713415,0.175319437,0.331,7,0.308,0.243485537,0.124314302,0.205882353,599.8,39.25967471,0.148267463,0.000377644,0.000189538,0.000189538,6680,0.4,0.28,0.826368159,0.529315517,0.061660865,0.321,4.932918848,0.381418093,22.65861027,,100.7011786,9.9,0,0.138010794,0.831487076,0.465,72.33335311,592.2,124.0523777,,0.119329746,0.127225325,0.143,371,0.178,0.05627351,,30.77328879,0.319334604,0.182735061,0.059875373,0.000631792,,38840,0.805451448,30.53399286,29.84789091,,13.7,0.830164965,0.101267963,15828,0.22624463,0.198698509,0.34432651,0.005054334,0.001832196,6.31792E-05,0.011182714,0.632044478,0,0.529820571,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Clay County,10074.95694,0.244244366,4.448364669,4.179585219,0.137626263,0.200495532,0.372,4.9,0.314,0.673548512,0.110711753,0.416666667,553.7,31.74932559,0.15656534,0.000503778,0.00015275,0.001731161,4408,0.42,0.43,0.875,0.563796355,0.067498726,0.377,5.528478525,0.585142614,14.60957179,275.8175132,70.87879726,10.4,0,0.191789609,0.868878151,0.261,74.85774271,486.2,117.5527652,15.60549313,0.144908307,0.139034529,0.167,268.7,0.244,0.152653793,,21.26845038,0.373853608,0.198542173,0.050190597,0.000458249,,36044,1,23.38266712,22.58476825,7.1,16,0.717875277,0.159090909,19640,0.230549898,0.179786151,0.585641548,0.00203666,0.002749491,5.09165E-05,0.013900204,0.389460285,0.002069515,0.532281059,0.555442474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Coahoma County,14806.70698,0.290498972,4.834014592,4.575032829,0.174446337,0.232753085,0.417,3.6,0.322,0.722343314,0.10160625,0.111111111,1559.7,67.23304526,0.131331606,0.000588013,0.00047508,0.003714261,7795,0.34,0.35,0.737828947,0.573404255,0.073293735,0.504,6.04405862,0.708289769,9.660212525,,125.0287895,10.2,1,0.170940171,0.796252927,0.231,71.32158532,668.5,105.6922845,8.858603066,0.158902762,0.155336432,0.172,816.3,0.312,0.164582545,18.16073649,27.71458596,0.40833158,0.174888889,0.037631941,0.001079727,0.098518996,28921,1,47.21724613,46.95200454,34.6,34.5,0.512431709,0.149297857,23154,0.27187527,0.14865682,0.763021508,0.001468429,0.005312257,0.00047508,0.015418502,0.210071694,0.00139232,0.537833636,0.319987763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Copiah County,11567.57598,0.249388693,4.359997592,4.336375976,0.147643163,0.205804484,0.37,5.6,0.341,0.448673979,0.12099678,0.285714286,1046.1,39.42941731,0.143523316,0.000351099,0.000385748,0.000105204,5806,0.36,0.45,0.790762712,0.511197372,0.056587091,0.346,5.277451242,0.509174312,12.28846289,,77.35784625,9.7,0,0.176829268,0.840990099,0.48,73.88421381,551.5,66.72350521,10.41666667,0.142917304,0.143000977,0.161,428.2,0.223,0.117339563,,36.68978784,0.339973441,0.184802212,0.041131476,0.000210408,,39107,0.999302001,33.62137715,32.86379778,9.9,18.8,0.7791982,0.139521957,28516,0.232956937,0.170851452,0.513676533,0.00266517,0.003647075,0.00017534,0.031526161,0.439577781,0.010349816,0.519287418,0.655777785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Covington County,11503.564,0.244406171,4.354037917,4.286611321,0.124864865,0.202477026,0.358,,0.329,0.302074816,0.125435324,0.192307692,496.3,53.14337404,0.165580754,0.00040881,0.000314482,0.000681377,6099,0.43,0.45,0.8,0.597590361,0.048178187,0.347,4.722922689,0.445263158,12.77530789,,109.2152984,9.9,0,0.139885222,0.804543566,0.418,72.68438366,555.1,119.5550473,,0.139380248,0.138801237,0.161,261.5,0.194,,,37.41965779,0.346330869,0.210619941,0.059689454,0.000419309,,39644,0.837177281,45.20092851,45.34153645,11.7,18.5,0.816736523,0.124576532,19079,0.24880759,0.163845065,0.356465224,0.002096546,0.004035851,0.000419309,0.024005451,0.603123854,0.001234637,0.51543582,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,DeSoto County,7990.807778,0.164740246,3.39303428,3.86582499,0.0858445,0.194277563,0.323,7.6,0.3,0.704109096,0.156009588,0.177570094,491.6,27.30788946,0.103080753,0.000353053,0.000369229,0.000777618,4405,0.33,0.51,0.89,0.665826136,0.037914262,0.128,3.680009255,0.320950572,8.313829999,161.3752216,64.48725137,10.3,0,0.129645059,0.886063541,0.381,76.90878104,397.5,42.45128987,6.464035208,0.103750383,0.11290858,0.118,206.3,0.127,0.088805771,19.70872775,14.45128955,0.318175341,0.1307201,0.041717361,0.000565032,0.079960318,66125,0.533321406,30.43571872,29.69464779,5.4,15,0.731613199,0.104891839,178751,0.258885265,0.126309783,0.276048805,0.0030825,0.015015301,0.000744052,0.04797176,0.645255131,0.010904079,0.517356546,0.204288939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Forrest County,10509.49118,0.201348596,3.984719189,4.076500853,0.11656025,0.191461584,0.348,6.1,0.28,0.88118878,0.149836672,0.166666667,1036.3,31.83107469,0.154864297,0.000526461,0.000344503,0.003577533,6730,0.44,0.47,0.795393185,0.672672823,0.047987753,0.275,5.58464404,0.481726418,14.34606931,195.5616019,71.95699388,10.2,0,0.202072539,0.795660663,0.201,74.41417135,533.8,85.6665572,12.137559,0.127239772,0.134604839,0.116,626.1,0.218,0.071158591,8.355541483,14.80734519,0.369810849,0.195881697,0.047000446,0.002438023,0.048403095,39394,0.796417805,55.75907521,54.1599333,8.8,17.6,0.550867691,0.169141019,75471,0.230697884,0.133561235,0.376555233,0.003471532,0.011342105,0.000927509,0.028607015,0.567767752,0.004252554,0.524916856,0.296354125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Franklin County,11444.70402,0.207106502,4.084195076,4.092838184,0.092561984,0.202751574,0.365,6.2,0.312,0.699310175,0.125980766,0,632.8,41.01675332,0.138353765,0.000514007,0.000257566,,3809,0.33,0.26,0.825,0.477796515,0.067772679,0.285,5.365906156,0.42529349,23.13030069,,125.4673017,8.9,0,0.097264438,0.850911691,0.366,75.17335077,502.2,,,0.128563541,0.131293428,0.165,170.2,0.186,0.128975642,,43.64509266,0.336400453,0.174374013,0.054619704,0.00128783,,38370,0.778694674,30.77629086,30.67309582,,28.2,0.7652567,0.072789634,7765,0.234642627,0.191629105,0.342691565,0.002704443,0.001030264,0.000257566,0.010946555,0.631938184,0.000681477,0.509980683,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,George County,12151.80494,0.168255159,3.618429371,3.914436267,0.091054954,0.180064806,0.368,8,0.331,0.298254938,0.155826435,0.244897959,269.5,58.72514403,0.137715736,0.000379827,0.000290529,0.000249025,6585,0.34,0.24,0.89,0.439349112,0.070563159,0.225,4.710778735,0.228222437,9.284659211,59.27682276,128.3751615,9.7,0,0.12248996,0.801193875,0.526,72.04664391,572.4,72.32110571,,0.110531685,0.120462436,0.138,105.2,0.137,0.032730976,16.86293246,52.00589808,0.309967184,0.178597895,0.050693374,0.000332033,,51185,0.691817736,46.68431132,46.26047658,7.3,18.7,0.852493075,0.078706438,24094,0.267659998,0.144807836,0.076533577,0.004938989,0.009338425,8.30082E-05,0.030754545,0.869843115,0.004926108,0.497053208,0.883249181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Greene County,10381.54989,0.167597813,3.574355739,3.758599042,0.085197018,0.190010108,0.366,7.6,0.315,0.142777778,0.161309995,0.15,362.4,35.66121843,0.150584163,7.45823E-05,0.000149869,0.000149869,9352,0.29,0.26,0.875,0.401125968,0.075022873,0.244,4.910323863,0.294998175,7.45823389,109.0037061,74.07945385,9.4,0,0.138755981,0.818158032,0.423,73.74837079,550.3,117.6577066,,0.108257171,0.113938923,0.13,780,0.166,0.017829728,,29.74542023,0.317910315,0.190885377,0.056814221,0.000899213,0.32,44337,0.771641791,2.281570065,6.587761297,,,0.87565884,0.085721344,13345,0.196553016,0.148969652,0.246009742,0.003446984,0.001648558,7.49344E-05,0.01251405,0.72866242,0.000228276,0.426751592,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Grenada County,11882.08971,0.22258944,4.115819572,4.17860153,0.118285124,0.194801205,0.373,6.3,0.335,0.650734959,0.124224415,0.159090909,963.9,49.37238494,0.149953682,0.000517039,0.000426803,0.000474226,4667,0.33,0.35,0.825,0.50546291,0.045996063,0.296,5.406577928,0.539022468,15.04112809,,104.460072,9.5,0,0.18371467,0.866718226,0.167,72.75804627,576.1,88.66121564,,0.131394304,0.132914409,0.149,392.4,0.207,0.075961785,,25.89538265,0.35880061,0.190510831,0.049604324,0.00128041,,38827,0.743027888,42.2523597,41.77686588,22.6,32.6,0.683483331,0.151692266,21087,0.237065491,0.176080049,0.424764073,0.002608242,0.004884526,0.000237113,0.013752549,0.545596813,0.001648434,0.524304074,0.521546608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Hancock County,9280.405325,0.174154956,3.929409141,4.071541861,0.078900709,0.189916008,0.36,6.8,0.356,0.468710874,0.148517467,0.212765957,329.6,32.09441971,0.151007328,0.000341946,0.000233779,0.000212526,5732,0.39,0.38,0.828280543,0.605847624,0.054201259,0.244,4.346867219,0.399055025,7.90750358,123.6153476,93.1922219,9.4,1,0.149542765,0.870563343,0.45,76.01728396,458.4,64.23083574,7.624633431,0.119810679,0.125793013,0.15,239.5,0.144,0.1482341,30.65647636,14.29979203,0.315286594,0.188148835,0.049408424,0.000595074,0.109116022,45535,0.747389746,33.81089116,30.28617897,5.9,18.6,0.735231131,0.129299156,47053,0.211591184,0.19118866,0.0787835,0.006567063,0.009138631,0.000765095,0.03878605,0.848532506,0.001099329,0.511168257,0.425595848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Harrison County,9924.217626,0.213561999,4.142277358,4.397868518,0.097882644,0.212289409,0.34,6.1,0.301,0.692258358,0.135734809,0.284615385,559.6,38.68031854,0.153952876,0.00056093,0.000702347,0.001648563,6312,0.35,0.33,0.852331259,0.612404694,0.047851686,0.305,4.73117695,0.439407512,9.840873082,234.2205701,84.85628648,9.8,0,0.192672641,0.826852092,0.252,75.09293025,497.2,78.03017167,8.360260553,0.128177127,0.132229528,0.132,377.7,0.179,0.157871888,17.55044934,15.24852945,0.356170076,0.195966609,0.051488748,0.00118521,0.112126166,46709,0.665756786,38.1000153,34.55733119,7.9,17.2,0.557567951,0.167419792,205027,0.240865837,0.144868725,0.249367157,0.004921303,0.029610734,0.001248616,0.054446488,0.637340448,0.015015497,0.508815912,0.228449267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Hinds County,10833.4436,0.220742736,4.062897806,4.181426699,0.148419865,0.192748622,0.385,5,0.317,0.698811587,0.124153318,0.152284264,1173.8,37.4870773,0.137781586,0.00075447,0.000935294,0.002492724,6015,0.42,0.39,0.743553482,0.659211961,0.048148282,0.286,5.313227057,0.58497651,14.30176306,755.0127512,76.79965684,10.7,1,0.214285714,0.847592707,0.3,75.2899183,497.3,82.75529384,10.77698592,0.134579414,0.135843601,0.145,1175.3,0.252,0.124785466,9.120847078,18.25552113,0.38385395,0.180387587,0.034267142,0.002125288,0.073019057,44076,0.897577659,56.78039601,55.48968875,24.3,28,0.592621673,0.182390749,239497,0.245322488,0.135780406,0.722092552,0.001344485,0.008083609,0.000237999,0.015540905,0.244428949,0.007108535,0.533108974,0.152765151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Holmes County,14678.53161,0.350827345,5.622735583,5.122679996,0.138025096,0.271308975,0.448,1.5,0.394,0.281591833,0.096644803,0.333333333,1308.6,45.97915115,0.156726866,0.000500028,0.000338238,0.000281865,5496,0.37,0.3,0.759960474,0.378802281,0.095353256,0.525,6.590638636,0.777662875,10.55614201,,114.3296872,9.9,0,0.192367601,0.806806391,0.368,71.4884479,665.9,98.74233448,12.23404255,0.194350449,0.179047654,0.198,474,0.348,0.32506354,,41.21979483,0.414776455,0.211738103,0.040667362,0.000845595,0.125,24783,0.999101258,19.21330279,18.72442795,27.2,30.8,0.60955414,0.174186992,17739,0.258244546,0.146626078,0.822086927,0.001691189,0.002593156,0.000056373,0.010823609,0.155814871,0,0.522182761,0.868475883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Humphreys County,10785.53253,0.360108467,5.416468006,4.889219652,0.140776699,0.261678158,0.458,3.5,0.34,0.358826667,0.094076732,0.181818182,1153.5,59.05707196,0.149008983,0.00046987,0.000239751,,5924,0.26,0.15,0.825,0.415979381,0.090987868,0.562,5.354769461,0.682302772,12.92141431,,78.72739482,9.9,0,0.227495908,0.774278215,0.328,74.12059109,538.7,,,0.184868586,0.172434591,0.181,420.2,0.337,0.126325539,,30.80015562,0.416710267,0.202589808,0.035882102,0.000359626,,26489,0.99824356,24.5378769,24.25297538,,,0.581917281,0.178476696,8342,0.263725725,0.167945337,0.747782306,0.002157756,0.003236634,0.000599377,0.032246464,0.207624071,0.002101879,0.526852074,0.498453333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Issaquena County,,0.320184474,5.112345213,4.577119394,0.235294118,0.269299026,0.357,2.3,0.323,0.181365576,0.111397811,0,448.8,66.66666667,0.177777778,0,0,,7167,0.23,0.18,,0.260504202,0.116161616,0.5,5.102881356,0.541436464,7.727975271,,,9.5,0,0.195402299,0.933933934,0.338,,,,,0.174609915,0.160084632,0.147,,0.331,0.271533045,,,0.40195398,0.202723147,0.064516129,0,,28075,,,,,,0.459954233,0.16119403,1339,0.12098581,0.166542196,0.618371919,0.002987304,0.005974608,0.001493652,0.01493652,0.354742345,0.00165426,0.427184466,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Itawamba County,9653.993569,0.190532185,4.051833949,4.125618766,0.095110156,0.184826848,0.35,7.7,0.296,0.502841759,0.148019095,0.125,,39.93055556,0.154924263,0.000212504,0.000170155,0.000212694,4651,0.36,0.5,0.84,0.543595264,0.042657679,0.197,4.49585349,0.306586361,13.17523057,106.7372556,96.93300569,10.2,0,0.119411432,0.844732791,0.369,74.78166577,504.5,58.10012588,,0.127214892,0.131570892,0.15,125.2,0.143,0.046599639,,28.0011444,0.314732907,0.194578537,0.052346233,0.000808236,,45718,0.642896936,38.21465998,39.77219557,,14.5,0.753092023,0.086889154,23508,0.220137825,0.174451251,0.067764165,0.003275481,0.005530032,8.50774E-05,0.016292326,0.898545176,0.000541345,0.507231581,0.862527242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Jackson County,8716.695218,0.172724783,3.808784777,3.828359105,0.098330566,0.187302917,0.334,7,0.272,0.773419824,0.15226818,0.25,427.8,33.792,0.134485733,0.000488527,0.000400979,0.001421014,5510,0.39,0.35,0.874287749,0.618701511,0.058371814,0.216,4.575353066,0.372472876,10.26614085,219.956323,80.12400818,10.1,0,0.136544586,0.871951321,0.347,76.31898041,428.9,53.10517776,6.834117334,0.115244787,0.118204539,0.142,207.4,0.153,0.10918586,17.65461916,17.53489749,0.320882111,0.170238553,0.046095076,0.00075975,0.119396732,49699,0.701850554,48.69676417,40.08266801,4.2,13.9,0.702102208,0.121614948,142152,0.235621025,0.154306658,0.212413473,0.004635883,0.023939164,0.000844167,0.064796837,0.677387585,0.008709833,0.507857786,0.272603603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Jasper County,10791.9079,0.233484555,4.272473745,4.127641832,0.116309292,0.197250254,0.425,6.3,0.382,0.298851248,0.114803722,0.068965517,645.8,42.03013481,0.158567002,0.000180963,0.000241225,0.000120613,5755,0.34,0.39,0.831852792,0.567201327,0.065737705,0.325,5.262535014,0.479915988,12.66739052,,86.95652174,10,0,0.157818182,0.849203871,0.454,75.18065567,498.9,85.02289078,,0.136162974,0.13553424,0.174,268.1,0.214,0.061348046,,38.75968992,0.353389488,0.200273052,0.05394402,0.000180919,,35916,0.886108714,35.32795009,35.33664868,9.5,15.7,0.841425847,0.111975858,16582,0.226209142,0.196719334,0.52912797,0.002351948,0.00132674,0.000603064,0.012543722,0.447292245,0,0.516463635,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Jefferson County,14672.86938,0.34565212,5.124957265,4.742442375,0.172185431,0.263622769,0.495,3.6,0.331,0.610665286,0.095264179,0.3,799.3,51.82926829,0.170905923,0.000274085,,0.000137703,8618,0.36,0.28,0.875,0.387797311,0.147157191,0.456,5.724351167,0.704900377,2.740852405,251.5090543,93.8488765,8.9,0,0.135559921,0.892938497,0.342,72.10339458,645.2,161.6933706,,0.174949087,0.163864241,0.177,433.1,0.361,0.0636126,,41.87524982,0.424816456,0.219488664,0.047477745,0.000963922,,27925,0.990639626,17.07832304,17.07832304,,,0.6526702,0.089581305,7262,0.227623244,0.16193886,0.850316717,0.002478656,0.001239328,0.000275406,0.008262187,0.131093363,0.001342282,0.508124484,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Jefferson Davis County,13549.87143,0.296384103,5.052034252,4.640563468,0.136886102,0.227412133,0.425,5,0.365,0.25098102,0.095854674,0.25,694.4,46.51162791,0.179008152,0.00017567,0.000353544,0.000883861,6123,0.5,0.4,0.825,0.478432924,0.068769267,0.401,4.879228747,0.549173194,14.05357927,,161.6953934,9.7,0,0.251992032,0.888568432,0.543,72.91144748,582.4,126.2095078,,0.168519535,0.160945272,0.17,222.8,0.267,0.094438102,,55.90394244,0.389406995,0.221650265,0.054491273,0.000530316,,28043,0.995774648,10.22130676,10.14273227,21.9,44.7,0.748645269,0.220723918,11314,0.201255082,0.219639385,0.594396323,0.00291674,0.003005126,0.00044193,0.014495316,0.377850451,0,0.527046138,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Jones County,10796.84047,0.225664052,4.271664457,4.297366732,0.109430605,0.190194754,0.415,6.9,0.327,0.396865454,0.125030771,0.08,555.6,49.3429209,0.15874102,0.000515062,0.000529957,0.000868541,7069,0.36,0.46,0.851405473,0.549533381,0.051460198,0.276,5.148237998,0.426486705,15.74617751,224.0957814,87.88659114,10.1,0,0.141490228,0.888176746,0.251,74.35564053,509.3,90.61358341,8.671369783,0.13602298,0.136719324,0.15,261,0.182,0.054156831,10.77913551,28.44801439,0.334160431,0.208312819,0.048263419,0.001177683,0.093880753,39459,0.772348134,52.06592764,51.40630575,5.9,14.6,0.725945749,0.095351661,67930,0.253481525,0.166362432,0.291123215,0.006874724,0.005211247,0.00042691,0.043957015,0.647180922,0.011692957,0.513602238,0.614365195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
