state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,food_environment_index_raw_value,physical_inactivity_raw_value,access_to_exercise_opportunities_raw_value,excessive_drinking_raw_value,alcohol-impaired_driving_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,mental_health_providers_raw_value,preventable_hospital_stays_raw_value,mammography_screening_raw_value,flu_vaccinations_raw_value,high_school_completion_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,income_inequality_raw_value,children_in_single-parent_households_raw_value,social_associations_raw_value,injury_deaths_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value,driving_alone_to_work_raw_value,long_commute_-_driving_alone_raw_value,life_expectancy_raw_value,premature_age-adjusted_mortality_raw_value,child_mortality_raw_value,infant_mortality_raw_value,frequent_physical_distress_raw_value,frequent_mental_distress_raw_value,diabetes_prevalence_raw_value,hiv_prevalence_raw_value,food_insecurity_raw_value,limited_access_to_healthy_foods_raw_value,drug_overdose_deaths_raw_value,insufficient_sleep_raw_value,uninsured_adults_raw_value,uninsured_children_raw_value,other_primary_care_providers_raw_value,high_school_graduation_raw_value,disconnected_youth_raw_value,reading_scores_raw_value,math_scores_raw_value,school_segregation_raw_value,school_funding_adequacy_raw_value,gender_pay_gap_raw_value,median_household_income_raw_value,living_wage_raw_value,children_eligible_for_free_or_reduced_price_lunch_raw_value,residential_segregation_-_black/white_raw_value,child_care_cost_burden_raw_value,child_care_centers_raw_value,homicides_raw_value,suicides_raw_value,firearm_fatalities_raw_value,motor_vehicle_crash_deaths_raw_value,juvenile_arrests_raw_value,voter_turnout_raw_value,census_participation_raw_value,traffic_volume_raw_value,homeownership_raw_value,severe_housing_cost_burden_raw_value,broadband_access_raw_value,population_raw_value,%_below_18_years_of_age_raw_value,%_65_and_older_raw_value,%_non-hispanic_black_raw_value,%_american_indian_or_alaska_native_raw_value,%_asian_raw_value,%_native_hawaiian_or_other_pacific_islander_raw_value,%_hispanic_raw_value,%_non-hispanic_white_raw_value,%_not_proficient_in_english_raw_value,%_female_raw_value,%_rural_raw_value
KY,Bell County,15155.2073,0.28,5.642404294,6.466938128,0.101933216,0.321,0.44,5.4,0.398,0.875212682,0.153990548,0.125,284.3,52.84068335,0.069925678,0.000431677,0.00062872,0.000419147,4995,0.2,0.33,0.753212177,0.423303324,0.057021277,0.394,5.294840887,0.273670313,10.59571462,127.1821582,7.3,1,0.185411765,0.757514157,0.373,70.60998648,743.0881389,76.9021985,,0.182,0.217,0.137,69.3,0.219,0.099935546,40.98203194,0.42,0.084112812,0.029799427,0.00188616,0.975,,2.99007292,2.876319923,0.122663578,-2310.515333,0.852879506,31033,,0.725164011,60.51361068,0.313118293,5.649717514,,20.16310559,16.65480643,23.50314355,,0.48218915,0.406,88.29975441,0.628493093,0.136859197,0.700411262,23858,0.21372286,0.197543801,0.026154749,0.003269344,0.004568698,0.001802331,0.013622265,0.932936541,0,0.506412943,0.624795232
KY,Boone County,6763.206364,0.145,3.419020497,4.976332387,0.071331752,0.168,0.383,8.3,0.24,0.906051424,0.178692113,0.352112676,217.1,16.88813249,0.059434035,0.000613017,0.000669519,0.001353594,3126,0.4,0.58,0.931816902,0.714712154,0.037785736,0.083,3.605711756,0.186900505,5.760879199,73.66158715,9.8,0,0.104691989,0.804196523,0.322,78.93171804,338.668498,37.68498253,5.431093008,0.103,0.166,0.09,103.6,0.079,0.090562213,34.70575017,0.344,0.065145136,0.047882639,0.000851454,0.961223776,,3.153755149,3.073651378,0.077199296,4061.3315,0.759375799,85284,,0.410656035,55.91467632,0.226419962,5.396716041,1.750740509,14.31369846,9.397157208,8.972545106,,0.712948568,0.775,391.9121951,0.768707763,0.070971374,0.911406446,137412,0.256840742,0.14369924,0.043919017,0.002612581,0.02587838,0.002117719,0.046648037,0.860427037,0.013511796,0.501317207,0.132723401
KY,Bourbon County,10974.14933,0.205,4.475064643,5.860517468,0.083056478,0.233,0.396,7,0.319,0.533181908,0.169683997,0.323529412,323.4,26.56173143,0.082654174,0.000753731,0.000692076,0.001581887,3918,0.35,0.53,0.857932123,0.585626911,0.038807824,0.203,5.076175535,0.24004329,10.55223356,106.0721291,8.5,0,0.114127082,0.77075142,0.335,75.23479446,522.0672351,,,0.137,0.188,0.112,131.6,0.126,0.122605068,55.11666361,0.384,0.092965272,0.057506585,0.00049434,0.910860656,,2.960342667,2.743528712,0.054385347,-416.0705,0.887319055,58304,,0.620869565,51.21255527,0.331195115,9.345794393,,10.93723591,14.00952648,25.71061277,,0.648923284,0.678,135.1272136,0.640196681,0.12801146,0.81942225,20229,0.225814425,0.199663849,0.054624549,0.004696228,0.005487172,0.000346038,0.072074744,0.846606357,0.007118928,0.504720945,0.447485614
KY,Boyd County,11203.04676,0.196,4.450299699,5.830309037,0.099191375,0.238,0.398,6.3,0.302,0.74066016,0.174353771,0.347826087,222.6,35.69023569,0.061903951,0.000988907,0.000730704,0.007828974,5069,0.32,0.49,0.882522981,0.623428137,0.062254108,0.266,5.245950686,0.285246218,16.76842377,120.8867849,7.8,0,0.122460187,0.849354062,0.256,73.76375975,579.1661919,24.8034328,6.186121571,0.134,0.187,0.11,167.1,0.16,0.126020381,69.76379971,0.389,0.07239077,0.035263733,0.004029312,0.92737069,,3.133730384,2.947618538,0.057714194,137.0554333,0.794237155,48979,,0.576956272,58.24724312,0.300312379,5.098324836,,20.19823389,16.48456157,8.988979511,,0.588628672,0.652,217.8685974,0.675181883,0.104576281,0.853180898,47899,0.216476336,0.20401261,0.026722896,0.003319485,0.006137915,0.000334036,0.019436732,0.92945573,0.004332509,0.502432201,0.253179121
KY,Boyle County,8139.755073,0.186,4.33530605,5.415180968,0.083676269,0.222,0.383,7.3,0.31,0.734337231,0.169452015,0.380952381,339.3,24.96038035,0.065734724,0.00069154,0.000813088,0.002634403,3756,0.29,0.39,0.896969995,0.61472553,0.049774828,0.209,5.273341701,0.232375979,13.50149834,92.37783198,8.3,0,0.124716553,0.785010499,0.283,76.72962203,437.546136,41.4027243,,0.129,0.18,0.108,88.5,0.134,0.073344366,28.72071316,0.392,0.076390238,0.039117836,0.002016457,0.927398256,,3.284094542,3.189721088,0.099501484,290.1141,0.736275225,52940,,0.540869565,39.99207429,0.36475255,6.811989101,,17.56474916,15.95012926,13.81057604,,0.611453931,0.707,223.2560757,0.694712367,0.139510305,0.822941784,30747,0.204215045,0.192669204,0.078706866,0.003447491,0.009952191,0.000422806,0.035092855,0.851074902,0.008930727,0.499300745,0.348199212
KY,Bracken County,11392.10697,0.209,4.608074946,5.84999161,0.095851216,0.256,0.4,7.9,0.326,0,0.170934116,0.333333333,240.9,25.74370709,0.07033229,0.000241371,0.000236995,0.000236995,2383,0.38,0.42,0.888657648,0.521435693,0.047152318,0.232,4.786452306,0.16102111,12.06854936,142.1858055,8.3,0,0.129518072,0.796714007,0.53,73.74737784,542.8724524,,,0.142,0.193,0.11,115.3,0.144,0.002264717,,0.382,0.075748194,0.057084608,0.000592487,0.959318182,,3.055674333,2.957709137,0.038275867,-2375.672078,0.726825282,55347,,0.504251145,77.13268688,0.276708765,6.109979633,,33.32374902,24.09928907,25.76345711,,0.672050673,0.64,5.866557554,0.749679898,0.083538084,0.791933419,8439,0.235454438,0.177983173,0.00746534,0.003791919,0.001540467,0.000710985,0.020026069,0.952364024,0,0.497807797,1
KY,Breathitt County,18390.31243,0.263,5.449448018,6.489636361,0.105352591,0.3,0.415,4.7,0.369,0.218034699,0.154486454,0.379310345,102.9,52.8109029,0.057871307,0.000557769,0.000147569,0.002287317,8214,0.16,0.34,0.774606098,0.507050529,0.086476541,0.426,6.621426169,0.319616885,3.984063745,149.6819259,7.7,0,0.138992537,0.804696582,0.437,68.43823936,828.3151935,,,0.172,0.209,0.13,47.1,0.245,0.119828839,42.20967657,0.402,0.066558661,0.032021605,0.001475688,0.921774194,,2.947643131,2.709233844,,-4175.219,0.689009104,33005,,0.740585774,,0.464020603,6.090133983,,24.82850508,26.50617438,43.94204045,,0.558284024,0.521,29.48945769,0.719033781,0.115223756,0.716491101,13553,0.21471261,0.183501808,0.00553383,0.002065963,0.006566812,0.001254335,0.013502546,0.961336973,0,0.499225264,0.815030984
KY,Breckinridge County,9518.554285,0.209,4.614134995,5.793101838,0.076093469,0.251,0.391,7.5,0.323,0.294733751,0.174594947,0.25,253.9,32.4009324,0.074873017,0.000243463,0.000145271,0.000871629,4445,0.37,0.4,0.860938947,0.498545536,0.052362548,0.239,4.690024033,0.281708369,11.68622486,98.54741116,8.8,0,0.115789474,0.802717533,0.474,76.02014151,464.8671232,86.43042351,,0.142,0.192,0.112,109.7,0.147,0.035205326,17.91472591,0.388,0.083767814,0.052473118,0.000581086,0.96722973,,3.250867532,3.153183321,0.028417983,454.6775,0.696716192,50012,,0.545088837,68.32221751,0.282432216,4.240882104,,11.53512589,15.76758579,31.12179941,,0.65470305,0.524,,0.821561338,0.068607955,0.757966012,20651,0.223863251,0.200861944,0.022759188,0.005326619,0.003970752,0.000484238,0.020725389,0.931722435,0.004174058,0.494310203,1
KY,Bullitt County,8298.817482,0.173,3.970262293,5.728970324,0.078427886,0.218,0.381,7.7,0.295,0.687643675,0.188211226,0.237288136,243.6,19.93162987,0.054840458,0.00019469,0.000337683,0.000988929,3680,0.39,0.56,0.894913902,0.598386646,0.046372476,0.137,3.834159603,0.233110949,6.32741963,95.96264382,9.9,0,0.09632873,0.844926227,0.498,78.08714558,399.4287242,32.53274492,4.93691717,0.121,0.183,0.097,74.2,0.104,0.095974199,40.82849176,0.38,0.061074406,0.038320869,0.000494464,0.91,0.095227168,3.040909728,3.019069605,0.029275835,5185.819,0.758439071,68630,,0.46097561,74.4646928,0.245898295,7.440130202,3.921701448,19.29296494,17.06552171,15.68680579,,0.669923372,0.777,176.977653,0.811907496,0.086035205,0.863933082,82918,0.212547336,0.168455583,0.015051014,0.004028076,0.006536578,0.000940688,0.027002581,0.931908633,0.004429922,0.500771847,0.304134878
KY,Butler County,11649.28525,0.213,4.690632982,5.9460403,0.066046512,0.255,0.388,7.3,0.331,0.206531404,0.170873725,0.25,209.6,44.045677,0.095755281,7.87216E-05,8.13405E-05,0.000894745,3314,0.34,0.45,0.808294931,0.458754483,0.04570273,0.238,4.850481004,0.193673111,12.59544989,117.1325941,8.3,0,0.103830645,0.827679501,0.498,73.02869109,595.5519231,95.00777336,,0.143,0.193,0.111,103.2,0.148,0.048286128,,0.385,0.108344733,0.063157895,0.001057426,0.975,,2.597091861,2.402225159,0.036029683,-35.7998,0.674978278,49288,,0.51617191,,0.286580912,6.83994528,,17.48323428,20.30298298,31.16547756,,0.636382536,0.583,6.286408804,0.720872133,0.060243963,0.750170338,12294,0.227916057,0.192695624,0.008052709,0.005937856,0.00333496,0,0.037253945,0.9371238,0.023454888,0.491621929,1
KY,Caldwell County,11022.13366,0.202,4.544934575,5.823617457,0.088264794,0.245,0.386,7.6,0.312,0.287453554,0.173035092,0.090909091,447.2,43.06598183,0.072996427,0.000315283,0.000396071,0.000633714,3478,0.35,0.27,0.869222097,0.570425139,0.04213198,0.235,5.131872081,0.20223152,16.55237645,96.28133089,8.3,0,0.090029042,0.845980041,0.352,74.26358194,517.9290868,105.6338028,,0.138,0.192,0.112,122.1,0.155,0.005657857,,0.387,0.083748045,0.046793761,0.00095057,0.975,,3.081339004,3.173555472,0.018183804,1732.775,0.82977991,46240,,0.584673098,39.8477005,0.305471453,6.711409396,,24.90080703,17.36220721,22.53216467,,0.659282051,0.663,95.99788845,0.755276669,0.082304527,0.798440768,12624,0.227978454,0.212294043,0.052835868,0.003723067,0.005228137,0.000396071,0.019724335,0.903041825,0.001681237,0.51037706,0.546364757
KY,Calloway County,7622.220396,0.183,4.245966429,6.044153299,0.068287037,0.215,0.396,7.3,0.284,0.703662777,0.167937762,0.230769231,341,15.72203443,0.097021101,0.00043257,0.000452609,0.000958467,4325,0.31,0.5,0.902062078,0.694487999,0.045490686,0.184,5.052806876,0.25606868,11.70483461,72.38490287,8.1,0,0.157385795,0.771549264,0.176,76.77184936,417.4255969,42.80211157,,0.129,0.181,0.106,78.7,0.143,0.062743678,17.03055281,0.395,0.111071172,0.052914544,0.001757189,0.965,,3.425302181,3.561383503,0.026913393,2625.8355,0.783244231,49263,,0.539377481,59.08421351,0.325396342,11.35718342,4.789677876,19.44283036,17.96788369,16.21121743,,0.559339426,0.64,165.5006528,0.648587648,0.13718228,0.817317557,37560,0.182241747,0.173908413,0.040814697,0.003620873,0.017119276,0.000745474,0.028194888,0.892492013,0.001970166,0.509318424,0.487187761
KY,Campbell County,8205.212553,0.148,3.720288408,5.238751121,0.0792092,0.181,0.383,7.7,0.268,0.914693369,0.195868813,0.245901639,253.2,21.15552292,0.056050453,0.000584982,0.000505105,0.001676518,3243,0.41,0.59,0.930111547,0.782905505,0.040456679,0.134,5.169817833,0.247627398,7.551584769,105.2733347,8.2,0,0.134984352,0.772724371,0.33,77.32893924,402.3208814,51.48999163,4.657179819,0.109,0.172,0.088,191.2,0.107,0.089044125,53.4271752,0.349,0.063424687,0.036474315,0.001053197,0.96905303,,3.193513102,3.199439036,0.115556751,2396.686833,0.792469607,71245,,0.389835042,55.94937207,0.271036564,9.27327782,2.155988875,11.65309933,9.238272228,8.31595709,,0.667893045,0.722,583.4718223,0.708177754,0.137293034,0.864685774,93050,0.205609887,0.168414831,0.029575497,0.002160129,0.011327243,0.000526599,0.023675443,0.917646427,0.004217053,0.504932832,0.152962274
KY,Carlisle County,9820.889065,0.222,4.787612035,5.918440207,0.056053812,0.267,0.392,8,0.341,0.07045172,0.168950254,0.111111111,189.1,38.66248694,0.096888646,0.000426258,0.000208725,,4324,0.39,0.45,0.852967761,0.439114391,0.038324421,0.254,4.759476017,0.175422974,10.65643649,108.6774787,8.5,0,0.085858586,0.842253521,0.398,74.7160709,469.9726428,,,0.15,0.197,0.117,,0.123,0.033529086,,0.391,0.104637792,0.078181818,0.000626174,,,3.131066707,2.765940189,0.020592711,-484.8906,0.692280112,56804,,0.61627907,,0.248662066,3.194888179,,,,38.48886784,,0.722739726,0.63,,0.801114206,0.081002331,0.867409471,4791,0.230223335,0.208515967,0.014610728,0.006261741,0.004174494,0,0.025881862,0.926111459,0.001774623,0.496138593,1
KY,Carroll County,13989.96815,0.232,4.930217217,6.080738991,0.085354897,0.268,0.399,,0.358,0.491951896,0.165259809,0.0625,432.7,56.21956618,0.082443449,0.00027959,0.000276167,0.000736445,3914,0.37,0.43,0.807551937,0.451589061,0.041179744,0.255,5.883331479,0.298810357,8.387698043,112.1704992,8.7,0,0.151219512,0.839575666,0.249,71.30534188,704.7568111,,,0.154,0.199,0.12,57.7,0.161,,46.73188361,0.409,0.095744681,0.053870853,0.000920556,0.975,,2.651072195,2.509496297,0.00847593,4660.877,0.489844364,49814,,0.677514793,24.11904516,0.338780263,6.868131868,,25.32688932,,23.99872007,,0.526416295,0.59,46.11299995,0.664332287,0.116960517,0.723979715,10863,0.261345853,0.161189358,0.01841112,0.004694836,0.005339225,0.001104667,0.069317868,0.882260886,0.013293651,0.497560527,0.522245861
KY,Carter County,12176.17926,0.234,4.948993406,5.872477625,0.083296411,0.271,0.399,6.7,0.347,0.297555113,0.164412926,0.25,175.4,41.63787146,0.084973689,0.000188381,0.000151446,0.002082387,4217,0.24,0.44,0.795028681,0.465100783,0.077875193,0.296,6.628936358,0.211120196,5.65142039,113.7267436,5.7,1,0.120770432,0.794935806,0.467,73.50829557,581.1550704,,,0.156,0.202,0.12,80.6,0.184,0.037433602,48.5418767,0.39,0.095225268,0.058566874,0.001135847,0.98,0.166146646,3.284042931,3.165748872,0.054699305,2308.993,0.802080125,43538,,0.657163222,,0.35176168,5.824111823,,10.77351838,9.663056648,22.76167992,,0.562105774,0.562,52.44350932,0.781503744,0.116754935,0.660128651,26412,0.224897774,0.195024989,0.007496593,0.003028926,0.003066788,0.000265031,0.014690292,0.963387854,0.00067721,0.503824019,0.793795094
KY,Casey County,11007.05549,0.275,5.57183675,6.331387919,0.078668684,0.306,0.402,6.7,0.392,,0.155955461,0.636363636,136.1,44.03279684,0.090376362,6.22432E-05,0.000189084,0.001071474,7154,0.25,0.34,0.744504996,0.379799666,0.041383388,0.321,5.666850753,0.201311117,6.224324661,119.2299004,8,0,0.094262295,0.770829433,0.433,74.47432753,539.0845984,,,0.178,0.214,0.132,52.2,0.173,0.055538248,29.09816474,0.419,0.106048341,0.051994498,0.00088239,0.925,0.196125908,3.044227963,3.101241339,0.01977447,356.0928,0.785340314,38320,,0.705700398,,0.44039666,6.737247353,,31.39910164,22.59092849,26.0376918,,0.588510464,0.574,15.12756589,0.77851776,0.090166909,0.761441257,15866,0.230871045,0.204777512,0.01002143,0.004916173,0.003592588,0.000504223,0.029497038,0.943464011,0.006880734,0.51090382,1
KY,Christian County,11173.94457,0.224,4.626797878,5.767948585,0.085173502,0.244,0.381,6.2,0.332,0.63277341,0.153874793,0.253731343,681.2,57.08588731,0.076380196,0.000629564,0.001686084,0.005030612,4377,0.36,0.4,0.86179674,0.60137775,0.058237548,0.227,4.405554703,0.303398799,12.45138364,83.61931326,8.5,0,0.160381026,0.765514752,0.172,73.76176935,580.6716877,91.29680592,7.140789347,0.145,0.187,0.131,198.2,0.154,0.145287703,18.25757221,0.414,0.089891287,0.049667642,0.003662396,0.93,0.06256182,2.666551753,2.802706952,0.041432535,-2853.072,0.957467987,48416,,0.675264631,46.67451642,0.331088896,4.749888675,8.929705359,19.40767768,20.20332401,17.06565913,,0.46557409,0.619,156.7984111,0.491507514,0.155055348,0.782835003,72357,0.275951187,0.126138452,0.212211673,0.007697942,0.015354423,0.003966444,0.085382202,0.647967716,0.011151737,0.469367166,0.285552025
KY,Clark County,11914.13272,0.188,4.274220626,5.970732382,0.092411467,0.233,0.352,7.5,0.304,0.774450936,0.173508824,0.081081081,463.3,36.38888889,0.068421053,0.000438801,0.00051531,0.001003499,3663,0.38,0.5,0.892294018,0.631750871,0.043977952,0.179,4.480990925,0.303136733,8.227518306,122.2074762,8.4,0,0.133011716,0.825553417,0.4,74.05713136,548.623434,36.96288311,,0.129,0.184,0.104,107.8,0.139,0.049396357,65.15255793,0.406,0.077457516,0.044824678,0.001274715,0.97,,3.185941656,3.172592671,0.015715116,2246.186,0.784603268,60774,,0.618714556,68.21482829,0.317734558,8.193186718,,13.67864991,11.05950011,17.03948802,,0.652790781,0.739,265.2044898,0.715691561,0.107764576,0.851442437,36871,0.224214152,0.182907977,0.046730493,0.003146104,0.007078734,0.000650918,0.033549402,0.893330802,0.008372823,0.51094356,0.274674978
KY,Clay County,14326.38449,0.3,5.92107386,6.227517154,0.114791548,0.334,0.439,4.7,0.403,0.988400098,0.155813555,0.24,281.4,51.75506021,0.072239705,0.000356579,0.000148471,0.000791844,6012,0.2,0.15,0.68345226,0.330394982,0.067861963,0.453,5.608383328,0.302480478,7.131577607,106.1834493,7.8,0,0.145669291,0.75698169,0.41,70.74615373,739.8619702,65.05026612,,0.191,0.217,0.142,95.7,0.235,0.137726135,31.85941613,0.428,0.085279839,0.032904884,0.002326042,0.89,,3.366456696,3.03291289,0.085335489,-4545.047,0.94134685,30700,,0.735026654,85.91833196,0.498859935,3.300330033,12.59366539,18.69528409,21.83211107,21.68909039,,0.481598985,0.482,12.28091494,0.719315752,0.13114231,0.745117605,20206,0.209294269,0.159012175,0.038008512,0.002128081,0.00197961,0.000395922,0.020983866,0.926358507,0.000570776,0.475898248,0.785687989
KY,Clinton County,10085.3676,0.259,5.276899632,6.136513435,0.092771084,0.295,0.403,7.5,0.377,0.520155625,0.158842201,0.076923077,176.2,44.60431655,0.095684562,0.00049456,0.000215866,0.002050729,4281,0.27,0.31,0.78103062,0.476510067,0.044444444,0.335,4.267437743,0.238928939,4.945598417,113.7544864,7.3,1,0.101631117,0.863916947,0.231,74.08252664,543.4560613,,,0.169,0.208,0.128,104.7,0.159,0.010914597,39.30045196,0.391,0.110631688,0.052606408,0.000971398,0.925,,2.719927105,2.550877027,0.017666559,-2238.003,0.876578068,36865,,0.78057554,,0.457778381,7.766990291,,,,28.04026582,,0.627880331,0.475,7.147475955,0.728040095,0.087402886,0.657346347,9265,0.218456557,0.198488937,0.00733945,0.004533189,0.004533189,0.004425256,0.032056125,0.938801943,0.01095179,0.510955208,1
KY,Crittenden County,11745.66457,0.207,4.623729494,5.84703786,0.072649573,0.255,0.382,7.6,0.319,0.568631813,0.175366019,0.076923077,136.3,39.04923599,0.086194085,0.000452131,0.000111769,,6552,0.29,0.32,0.857614333,0.531370656,0.043318456,0.294,4.36326588,0.221453287,16.95489997,102.5869759,8.6,0,0.105189341,0.737187128,0.359,73.22185969,559.0328815,,,0.141,0.191,0.111,,0.133,0.047580371,,0.383,0.096646532,0.059642147,0.000670616,0.925,,2.757165855,2.966392238,0.024170673,547.2471,0.573116416,46263,,0.633114515,,0.305319586,6.276150628,,28.8055114,,30.04095056,,0.614337437,0.613,,0.827636153,0.105673972,0.717844728,8947,0.22610931,0.212808763,0.010506315,0.00491785,0.002235386,0.000670616,0.014865318,0.952945121,0.001878155,0.493461496,0.70821256
KY,Cumberland County,8568.072609,0.229,4.915854478,6.027413227,0.086792453,0.27,0.396,7.7,0.343,0.066915761,0.167148495,0.272727273,90.7,40.09623095,0.075214024,0.000459911,0.000850485,0.00221126,5543,0.26,0.17,0.796368651,0.403250774,0.035077109,0.312,7.277579066,0.263920671,4.599110839,99.27797834,7.4,0,0.110898662,0.798156682,0.254,74.89569097,475.3883168,,,0.153,0.2,0.119,90.5,0.147,0.008035657,,0.402,0.081627006,0.057820608,0.001190679,0.975,,2.989035603,3.123990999,0.005222187,-748.7637,0.779729594,39511,,0.768267223,24.5538905,0.427121561,11.08033241,,,,32.08967996,,0.640658277,0.424,,0.733986128,0.115068493,0.720114239,5879,0.217043715,0.22401769,0.030277258,0.002041164,0.002721551,0,0.019391053,0.926858309,0.003708937,0.503146794,1
KY,Daviess County,8632.622158,0.181,4.161251293,5.751953413,0.080130293,0.215,0.395,7.6,0.287,0.870712018,0.172129387,0.310344828,581.2,33.47473257,0.070694119,0.00051972,0.000630682,0.003104897,2625,0.45,0.57,0.909255978,0.646917091,0.043350541,0.172,4.518082048,0.248876159,12.55172684,75.3010556,8.7,0,0.138377302,0.855921408,0.199,76.46226949,438.6109789,50.6426553,6.506180872,0.127,0.182,0.105,117.7,0.13,0.05622142,14.77381292,0.361,0.081666319,0.046393378,0.002095806,0.896821015,0.06700925,3.18016123,3.145516093,0.070702327,2670.1865,0.761937584,59304,,0.549411323,44.02173535,0.270302172,6.64500886,3.987609926,20.36298676,17.63629987,12.53248834,,0.659965152,0.764,294.5536808,0.677683915,0.11436488,0.865207004,103063,0.244510639,0.174825107,0.048572233,0.002018183,0.021404384,0.001387501,0.035172661,0.870719851,0.011722178,0.509222514,0.270164294
KY,Edmonson County,9850.132018,0.224,4.886817445,6.178999127,0.063354037,0.268,0.406,7.4,0.345,0.408791028,0.167490833,0.230769231,65.8,30.68280035,0.096556807,8.17327E-05,0.000162721,0.000406802,5577,0.3,0.5,0.808990036,0.480929265,0.050912997,0.229,4.073552503,0.244871795,2.451982019,67.21421663,8.3,0,0.123848516,0.820973075,0.546,76.08012131,464.4383488,,,0.149,0.2,0.114,,0.158,0.020177456,,0.4,0.105968331,0.065226972,0.000732243,0.925,,3.359122458,3.254837058,0.023849466,-783.4805,0.822660847,47734,,0.510290238,,0.295910672,5.338078292,,,,30.58139945,,0.620546559,0.504,1.29992525,0.83990097,0.044367866,0.817000206,12291,0.180619966,0.210153771,0.019933285,0.00463754,0.004149378,0.000162721,0.016353429,0.94101375,0,0.497193068,1
KY,Elliott County,10447.67487,0.255,5.193020726,5.95314538,0.108786611,0.301,0.416,,0.366,0.120886592,0.164742273,0.555555556,93.1,54.05405405,0.054530201,0.000135648,0.000270966,0.002438694,6088,0.22,0.38,0.751181389,0.292438658,0.083509514,0.324,5.214773608,0.344544096,0,114.6422097,7.5,0,0.122772277,0.776693456,0.605,77.49749062,465.6635419,,,0.165,0.199,0.129,170.2,0.208,,44.6488369,0.408,0.062148481,0.031981279,0.000677415,0.975,,3.004921353,2.765078695,,-4044.748,0.582525695,34491,,0.705141658,,0.444028877,6.097560976,,,,18.92935565,,0.489779231,0.448,,0.774045099,0.084289277,0.671882191,7381,0.173689202,0.211082509,0.037393307,0.003522558,0.002032245,0.001896762,0.013954749,0.934832679,0.00084674,0.425687576,1
KY,Estill County,13441.72608,0.258,5.344761567,6.425178129,0.079689019,0.306,0.397,6.7,0.377,0.610040246,0.163972613,0.2,219.8,39.6507821,0.07486631,0.00021263,0.000496736,0.000922509,4884,0.3,0.34,0.742667459,0.445850046,0.051781195,0.3,5.997647237,0.306436119,11.34027925,150.7105934,7.9,1,0.132727273,0.752773707,0.517,72.16738113,634.1411991,,,0.168,0.21,0.126,91.7,0.202,0.000366254,70.73302997,0.4,0.087100737,0.041145491,0.00156117,0.925,,2.785414316,2.751554262,0.042191926,1670.793,0.833084411,41843,,0.682275711,,0.403317162,2.781641168,,31.25520376,23.94467372,13.02357267,,0.588478848,0.648,,0.714540908,0.117222547,0.710253662,14092,0.216292932,0.192094806,0.00411581,0.003760999,0.00156117,0.000141925,0.014973034,0.965796196,0.007367168,0.502483679,0.761245911
KY,Fayette County,7677.575484,0.162,3.743308451,5.597577993,0.087337827,0.178,0.333,7.8,0.29,0.991750628,0.165139701,0.335227273,727.2,17.47424746,0.076095701,0.001241012,0.001466781,0.004931742,2585,0.39,0.57,0.923634313,0.766056255,0.039240368,0.162,4.96962681,0.254837124,11.3939058,88.95367771,8.2,0,0.159494549,0.769793342,0.203,78.07824536,370.5174807,49.70861109,5.653963142,0.112,0.167,0.103,377.8,0.114,0.070422885,39.21096425,0.345,0.091485997,0.032473445,0.003353087,0.88,0.041359714,3.085770411,3.052813253,0.090417096,2536.559,0.821538233,61269,,0.567645058,43.58170002,0.31516754,8.114988862,7.285372046,12.92122656,14.08123071,8.626238066,,0.648172207,0.696,735.7625573,0.541283925,0.144820329,0.900304703,321793,0.207387979,0.144297732,0.154394285,0.00282169,0.043136426,0.000854587,0.075150796,0.698306054,0.023907438,0.509196906,0.03066906
